Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,contacts
421.606,21053,421,606000000,,"[True, False, False, True]"
421.626,21054,421,626000000,,"[True, True, True, True]"
421.646,21055,421,646000000,,"[True, True, True, True]"
421.666,21056,421,666000000,,"[False, True, True, False]"
421.686,21057,421,686000000,,"[False, True, True, False]"
421.706,21058,421,706000000,,"[False, True, True, False]"
421.726,21059,421,726000000,,"[False, True, True, False]"
421.746,21060,421,746000000,,"[False, True, True, False]"
421.766,21061,421,766000000,,"[False, True, True, False]"
421.786,21062,421,786000000,,"[False, True, True, False]"
421.806,21063,421,806000000,,"[False, True, True, False]"
421.826,21064,421,826000000,,"[False, True, True, False]"
421.846,21065,421,846000000,,"[False, True, True, False]"
421.866,21066,421,866000000,,"[True, True, True, False]"
421.886,21067,421,886000000,,"[True, True, True, False]"
421.906,21068,421,906000000,,"[True, False, False, True]"
421.926,21069,421,926000000,,"[False, False, False, True]"
421.946,21070,421,946000000,,"[True, False, False, True]"
421.967,21071,421,966000000,,"[True, False, False, True]"
421.986,21072,421,986000000,,"[True, False, False, True]"
422.007,21073,422,6000000,,"[True, False, False, True]"
422.026,21074,422,26000000,,"[True, False, False, True]"
422.046,21075,422,46000000,,"[True, False, False, True]"
422.066,21076,422,66000000,,"[True, False, False, True]"
422.086,21077,422,86000000,,"[True, False, False, True]"
422.107,21078,422,107000000,,"[True, False, False, True]"
422.126,21079,422,126000000,,"[True, True, True, True]"
422.146,21080,422,146000000,,"[True, True, True, True]"
422.166,21081,422,166000000,,"[False, True, True, False]"
422.186,21082,422,186000000,,"[False, True, True, False]"
422.206,21083,422,206000000,,"[False, True, True, False]"
422.226,21084,422,226000000,,"[False, True, True, False]"
422.246,21085,422,246000000,,"[False, True, True, False]"
422.266,21086,422,266000000,,"[False, True, True, False]"
422.286,21087,422,286000000,,"[False, True, True, False]"
422.306,21088,422,306000000,,"[False, True, False, False]"
422.326,21089,422,326000000,,"[False, True, True, False]"
422.346,21090,422,346000000,,"[False, True, True, False]"
422.366,21091,422,366000000,,"[True, True, True, False]"
422.387,21092,422,386000000,,"[True, True, True, True]"
422.406,21093,422,406000000,,"[True, False, False, True]"
422.426,21094,422,426000000,,"[False, False, False, True]"
422.446,21095,422,446000000,,"[True, False, False, True]"
422.466,21096,422,466000000,,"[True, False, False, True]"
422.486,21097,422,486000000,,"[True, False, False, True]"
422.506,21098,422,506000000,,"[True, False, False, True]"
422.526,21099,422,526000000,,"[True, False, False, True]"
422.546,21100,422,546000000,,"[True, False, False, True]"
422.566,21101,422,566000000,,"[True, False, False, True]"
422.586,21102,422,586000000,,"[True, False, False, True]"
422.606,21103,422,606000000,,"[True, False, False, True]"
422.626,21104,422,626000000,,"[True, True, True, True]"
422.646,21105,422,646000000,,"[True, True, True, True]"
422.666,21106,422,666000000,,"[False, True, True, False]"
422.686,21107,422,686000000,,"[False, True, True, False]"
422.706,21108,422,706000000,,"[False, True, True, False]"
422.726,21109,422,726000000,,"[False, True, True, False]"
422.746,21110,422,746000000,,"[False, True, True, False]"
422.766,21111,422,766000000,,"[False, True, True, False]"
422.786,21112,422,786000000,,"[False, True, True, False]"
422.806,21113,422,806000000,,"[False, True, True, False]"
422.826,21114,422,826000000,,"[False, True, True, False]"
422.846,21115,422,846000000,,"[False, True, True, False]"
422.866,21116,422,866000000,,"[True, True, True, False]"
422.886,21117,422,886000000,,"[True, True, True, True]"
422.911,21118,422,911000000,,"[True, False, False, True]"
422.927,21119,422,926000000,,"[False, False, False, True]"
422.946,21120,422,946000000,,"[True, False, False, True]"
422.966,21121,422,966000000,,"[True, False, False, True]"
422.986,21122,422,986000000,,"[True, False, False, True]"
423.006,21123,423,6000000,,"[True, False, False, True]"
423.026,21124,423,26000000,,"[True, False, False, True]"
423.046,21125,423,46000000,,"[True, False, False, True]"
423.066,21126,423,66000000,,"[True, False, False, True]"
423.086,21127,423,86000000,,"[True, False, False, True]"
423.106,21128,423,106000000,,"[True, False, False, True]"
423.126,21129,423,126000000,,"[True, True, True, True]"
423.146,21130,423,146000000,,"[True, True, True, True]"
423.166,21131,423,166000000,,"[False, True, True, False]"
423.186,21132,423,186000000,,"[False, True, True, False]"
423.206,21133,423,206000000,,"[False, True, True, False]"
423.226,21134,423,226000000,,"[False, True, True, False]"
423.246,21135,423,246000000,,"[False, True, True, False]"
423.266,21136,423,266000000,,"[False, True, True, False]"
423.286,21137,423,286000000,,"[False, True, True, False]"
423.309,21138,423,306000000,,"[False, True, True, False]"
423.326,21139,423,326000000,,"[False, True, True, False]"
423.346,21140,423,346000000,,"[False, True, True, False]"
423.366,21141,423,366000000,,"[True, True, True, False]"
423.386,21142,423,386000000,,"[True, True, True, True]"
423.406,21143,423,406000000,,"[True, False, False, True]"
423.426,21144,423,426000000,,"[False, False, False, True]"
423.446,21145,423,446000000,,"[True, False, False, True]"
423.466,21146,423,466000000,,"[True, False, False, True]"
423.487,21147,423,486000000,,"[True, False, False, True]"
423.507,21148,423,507000000,,"[True, False, False, True]"
423.526,21149,423,526000000,,"[False, False, False, True]"
423.546,21150,423,546000000,,"[True, False, False, True]"
423.566,21151,423,566000000,,"[True, False, False, True]"
423.586,21152,423,586000000,,"[True, False, False, True]"
423.607,21153,423,606000000,,"[True, False, False, True]"
423.626,21154,423,626000000,,"[True, True, True, True]"
423.646,21155,423,646000000,,"[True, True, True, True]"
423.666,21156,423,666000000,,"[False, True, True, False]"
423.686,21157,423,686000000,,"[False, True, True, False]"
423.706,21158,423,706000000,,"[False, True, True, False]"
423.726,21159,423,726000000,,"[False, True, True, False]"
423.746,21160,423,746000000,,"[False, True, True, False]"
423.766,21161,423,766000000,,"[False, True, True, False]"
423.787,21162,423,786000000,,"[False, True, True, False]"
423.806,21163,423,806000000,,"[False, True, True, False]"
423.826,21164,423,826000000,,"[False, True, True, False]"
423.846,21165,423,846000000,,"[False, True, True, False]"
423.866,21166,423,866000000,,"[True, True, True, False]"
423.886,21167,423,886000000,,"[True, True, True, False]"
423.906,21168,423,906000000,,"[True, False, True, True]"
423.926,21169,423,926000000,,"[False, False, False, True]"
423.946,21170,423,946000000,,"[True, False, False, True]"
423.966,21171,423,966000000,,"[True, False, False, True]"
423.986,21172,423,986000000,,"[True, False, False, True]"
424.006,21173,424,6000000,,"[True, False, False, True]"
424.026,21174,424,26000000,,"[True, False, False, True]"
424.046,21175,424,46000000,,"[True, False, False, True]"
424.066,21176,424,66000000,,"[True, False, False, True]"
424.086,21177,424,86000000,,"[True, False, False, True]"
424.106,21178,424,106000000,,"[True, False, False, True]"
424.126,21179,424,126000000,,"[True, True, True, True]"
424.146,21180,424,146000000,,"[True, True, True, True]"
424.166,21181,424,166000000,,"[False, True, True, False]"
424.186,21182,424,186000000,,"[False, True, True, False]"
424.206,21183,424,206000000,,"[False, True, True, False]"
424.226,21184,424,226000000,,"[False, True, True, False]"
424.246,21185,424,246000000,,"[False, True, True, False]"
424.266,21186,424,266000000,,"[False, True, True, False]"
424.286,21187,424,286000000,,"[False, True, True, False]"
424.306,21188,424,306000000,,"[False, True, True, False]"
424.326,21189,424,326000000,,"[False, True, True, False]"
424.347,21190,424,346000000,,"[False, True, True, False]"
424.367,21191,424,367000000,,"[True, True, True, False]"
424.386,21192,424,386000000,,"[True, True, True, False]"
424.408,21193,424,408000000,,"[True, False, False, True]"
424.426,21194,424,426000000,,"[False, False, False, True]"
424.446,21195,424,446000000,,"[True, False, False, True]"
424.466,21196,424,466000000,,"[True, False, False, True]"
424.486,21197,424,486000000,,"[True, False, False, True]"
424.506,21198,424,506000000,,"[True, False, False, True]"
424.526,21199,424,526000000,,"[True, False, False, True]"
424.547,21200,424,546000000,,"[True, False, False, True]"
424.566,21201,424,566000000,,"[True, False, False, True]"
424.586,21202,424,586000000,,"[True, False, False, True]"
424.606,21203,424,606000000,,"[True, False, False, True]"
424.626,21204,424,626000000,,"[True, False, True, True]"
424.646,21205,424,646000000,,"[False, False, False, False]"
424.666,21206,424,666000000,,"[False, True, True, False]"
424.686,21207,424,686000000,,"[False, True, True, False]"
424.706,21208,424,706000000,,"[False, True, True, False]"
424.726,21209,424,726000000,,"[False, True, True, False]"
424.746,21210,424,746000000,,"[False, True, True, False]"
424.766,21211,424,766000000,,"[False, True, True, False]"
424.786,21212,424,786000000,,"[False, True, True, False]"
424.806,21213,424,806000000,,"[False, True, True, False]"
424.826,21214,424,826000000,,"[False, True, True, False]"
424.846,21215,424,846000000,,"[False, True, True, False]"
424.866,21216,424,866000000,,"[True, True, True, False]"
424.886,21217,424,886000000,,"[True, True, True, False]"
424.906,21218,424,906000000,,"[True, False, True, True]"
424.926,21219,424,926000000,,"[False, False, False, True]"
424.946,21220,424,946000000,,"[True, False, False, True]"
424.966,21221,424,966000000,,"[False, False, False, False]"
424.986,21222,424,986000000,,"[True, False, False, True]"
425.006,21223,425,6000000,,"[True, False, False, True]"
425.026,21224,425,26000000,,"[True, False, False, True]"
425.046,21225,425,46000000,,"[True, False, False, True]"
425.068,21226,425,66000000,,"[True, False, False, True]"
425.086,21227,425,86000000,,"[True, False, False, True]"
425.106,21228,425,106000000,,"[True, False, False, True]"
425.126,21229,425,126000000,,"[True, False, True, True]"
425.146,21230,425,146000000,,"[True, True, True, True]"
425.166,21231,425,166000000,,"[False, True, True, False]"
425.186,21232,425,186000000,,"[False, True, True, False]"
425.206,21233,425,206000000,,"[False, True, True, False]"
425.226,21234,425,226000000,,"[False, True, True, False]"
425.246,21235,425,246000000,,"[False, True, True, False]"
425.266,21236,425,266000000,,"[False, True, True, False]"
425.286,21237,425,286000000,,"[False, True, True, False]"
425.306,21238,425,306000000,,"[False, True, True, False]"
425.326,21239,425,326000000,,"[False, True, True, False]"
425.346,21240,425,346000000,,"[False, True, True, False]"
425.366,21241,425,366000000,,"[True, True, True, False]"
425.386,21242,425,386000000,,"[True, True, True, False]"
425.406,21243,425,406000000,,"[True, False, True, True]"
425.426,21244,425,426000000,,"[True, False, False, True]"
425.447,21245,425,446000000,,"[True, False, False, True]"
425.466,21246,425,466000000,,"[True, False, False, True]"
425.486,21247,425,486000000,,"[True, False, False, True]"
425.506,21248,425,506000000,,"[True, False, False, True]"
425.526,21249,425,526000000,,"[True, False, False, True]"
425.546,21250,425,546000000,,"[True, False, False, True]"
425.566,21251,425,566000000,,"[True, False, False, True]"
425.586,21252,425,586000000,,"[True, False, False, True]"
425.606,21253,425,606000000,,"[True, False, False, True]"
425.627,21254,425,627000000,,"[True, False, True, True]"
425.646,21255,425,646000000,,"[True, True, True, True]"
425.667,21256,425,667000000,,"[False, True, True, False]"
425.686,21257,425,686000000,,"[False, True, True, False]"
425.706,21258,425,706000000,,"[False, True, True, False]"
425.726,21259,425,726000000,,"[False, True, True, False]"
425.746,21260,425,746000000,,"[False, True, True, False]"
425.766,21261,425,766000000,,"[False, True, True, False]"
425.786,21262,425,786000000,,"[False, True, True, False]"
425.806,21263,425,806000000,,"[False, True, True, False]"
425.826,21264,425,826000000,,"[False, True, True, False]"
425.846,21265,425,846000000,,"[False, True, True, False]"
425.866,21266,425,866000000,,"[True, True, True, False]"
425.886,21267,425,886000000,,"[True, True, True, False]"
425.906,21268,425,906000000,,"[True, True, True, True]"
425.926,21269,425,926000000,,"[False, False, False, True]"
425.946,21270,425,946000000,,"[False, False, False, True]"
425.966,21271,425,966000000,,"[True, False, False, True]"
425.987,21272,425,986000000,,"[True, False, False, True]"
426.007,21273,426,7000000,,"[True, False, False, True]"
426.026,21274,426,26000000,,"[True, False, False, True]"
426.047,21275,426,47000000,,"[True, False, False, True]"
426.066,21276,426,66000000,,"[True, False, False, True]"
426.086,21277,426,86000000,,"[True, False, False, True]"
426.106,21278,426,106000000,,"[True, False, False, True]"
426.126,21279,426,126000000,,"[True, False, True, True]"
426.146,21280,426,146000000,,"[True, True, True, True]"
426.166,21281,426,166000000,,"[False, True, True, False]"
426.186,21282,426,186000000,,"[False, True, True, False]"
426.206,21283,426,206000000,,"[False, True, True, False]"
426.226,21284,426,226000000,,"[False, True, True, False]"
426.246,21285,426,246000000,,"[False, True, True, False]"
426.266,21286,426,266000000,,"[False, True, True, False]"
426.286,21287,426,286000000,,"[False, True, True, False]"
426.306,21288,426,306000000,,"[False, True, True, False]"
426.326,21289,426,326000000,,"[False, True, True, False]"
426.346,21290,426,346000000,,"[False, True, True, False]"
426.366,21291,426,366000000,,"[True, True, True, False]"
426.387,21292,426,386000000,,"[True, True, True, False]"
426.407,21293,426,407000000,,"[True, True, True, True]"
426.427,21294,426,427000000,,"[False, False, False, True]"
426.446,21295,426,446000000,,"[False, False, False, True]"
426.466,21296,426,466000000,,"[True, False, False, True]"
426.486,21297,426,486000000,,"[True, False, False, True]"
426.506,21298,426,506000000,,"[True, False, False, True]"
426.526,21299,426,526000000,,"[True, False, False, True]"
426.546,21300,426,546000000,,"[True, False, False, True]"
426.566,21301,426,566000000,,"[True, False, False, True]"
426.586,21302,426,586000000,,"[True, False, False, True]"
426.606,21303,426,606000000,,"[True, False, False, True]"
426.626,21304,426,626000000,,"[True, False, True, True]"
426.646,21305,426,646000000,,"[True, True, True, True]"
426.666,21306,426,666000000,,"[False, True, True, False]"
426.687,21307,426,686000000,,"[False, True, True, False]"
426.706,21308,426,706000000,,"[False, True, True, False]"
426.727,21309,426,727000000,,"[False, True, True, False]"
426.746,21310,426,746000000,,"[False, True, True, False]"
426.766,21311,426,766000000,,"[False, True, True, False]"
426.786,21312,426,786000000,,"[False, True, True, False]"
426.806,21313,426,806000000,,"[False, True, True, False]"
426.827,21314,426,827000000,,"[False, True, True, False]"
426.846,21315,426,846000000,,"[False, True, True, False]"
426.867,21316,426,867000000,,"[True, True, True, False]"
426.887,21317,426,887000000,,"[True, True, True, False]"
426.906,21318,426,906000000,,"[True, True, True, True]"
426.927,21319,426,927000000,,"[True, False, False, True]"
426.946,21320,426,946000000,,"[True, False, False, True]"
426.966,21321,426,966000000,,"[True, False, False, True]"
426.987,21322,426,986000000,,"[True, False, False, True]"
427.006,21323,427,6000000,,"[True, False, False, True]"
427.026,21324,427,26000000,,"[True, False, False, True]"
427.046,21325,427,46000000,,"[True, False, False, True]"
427.066,21326,427,66000000,,"[True, False, False, True]"
427.086,21327,427,86000000,,"[True, False, False, True]"
427.106,21328,427,106000000,,"[True, False, False, True]"
427.126,21329,427,126000000,,"[True, False, True, True]"
427.146,21330,427,146000000,,"[True, True, True, True]"
427.166,21331,427,166000000,,"[False, True, True, False]"
427.186,21332,427,186000000,,"[False, True, True, False]"
427.206,21333,427,206000000,,"[False, True, True, False]"
427.226,21334,427,226000000,,"[False, True, True, False]"
427.246,21335,427,246000000,,"[False, True, True, False]"
427.266,21336,427,266000000,,"[False, True, True, False]"
427.286,21337,427,286000000,,"[False, True, True, False]"
427.306,21338,427,306000000,,"[False, True, True, False]"
427.326,21339,427,326000000,,"[False, True, True, False]"
427.346,21340,427,346000000,,"[False, True, True, False]"
427.366,21341,427,366000000,,"[True, True, True, False]"
427.386,21342,427,386000000,,"[True, True, True, False]"
427.406,21343,427,406000000,,"[True, True, True, True]"
427.426,21344,427,426000000,,"[True, False, False, True]"
427.446,21345,427,446000000,,"[True, False, False, True]"
427.466,21346,427,466000000,,"[True, False, False, True]"
427.486,21347,427,486000000,,"[True, False, False, True]"
427.506,21348,427,506000000,,"[True, False, False, True]"
427.526,21349,427,526000000,,"[True, False, False, True]"
427.546,21350,427,546000000,,"[True, False, False, True]"
427.566,21351,427,566000000,,"[True, False, False, True]"
427.588,21352,427,586000000,,"[True, False, False, True]"
427.606,21353,427,606000000,,"[True, False, False, True]"
427.626,21354,427,626000000,,"[True, False, True, True]"
427.646,21355,427,646000000,,"[True, True, True, True]"
427.666,21356,427,666000000,,"[False, True, True, False]"
427.687,21357,427,687000000,,"[False, True, True, False]"
427.706,21358,427,706000000,,"[False, True, True, False]"
427.726,21359,427,726000000,,"[False, True, True, False]"
427.746,21360,427,746000000,,"[False, True, True, False]"
427.767,21361,427,767000000,,"[False, True, True, False]"
427.787,21362,427,786000000,,"[False, True, True, False]"
427.807,21363,427,807000000,,"[False, True, True, False]"
427.827,21364,427,827000000,,"[False, True, True, False]"
427.846,21365,427,846000000,,"[False, True, True, False]"
427.866,21366,427,866000000,,"[True, True, True, False]"
427.888,21367,427,888000000,,"[True, True, True, False]"
427.906,21368,427,906000000,,"[True, True, True, True]"
427.926,21369,427,926000000,,"[True, False, False, True]"
427.946,21370,427,946000000,,"[True, False, False, True]"
427.967,21371,427,966000000,,"[True, False, False, True]"
427.986,21372,427,986000000,,"[True, False, False, True]"
428.007,21373,428,7000000,,"[True, False, False, True]"
428.026,21374,428,26000000,,"[True, False, False, True]"
428.046,21375,428,46000000,,"[True, False, False, True]"
428.066,21376,428,66000000,,"[True, False, False, True]"
428.086,21377,428,86000000,,"[True, False, False, True]"
428.106,21378,428,106000000,,"[True, False, False, True]"
428.126,21379,428,126000000,,"[True, False, True, True]"
428.146,21380,428,146000000,,"[True, True, True, True]"
428.166,21381,428,166000000,,"[False, True, True, False]"
428.186,21382,428,186000000,,"[False, True, True, False]"
428.206,21383,428,206000000,,"[False, True, True, False]"
428.226,21384,428,226000000,,"[False, True, True, False]"
428.247,21385,428,246000000,,"[False, True, True, False]"
428.266,21386,428,266000000,,"[False, True, True, False]"
428.286,21387,428,286000000,,"[False, True, True, False]"
428.306,21388,428,306000000,,"[False, True, True, False]"
428.327,21389,428,326000000,,"[False, True, True, False]"
428.346,21390,428,346000000,,"[False, True, True, False]"
428.366,21391,428,366000000,,"[True, True, True, False]"
428.386,21392,428,386000000,,"[True, True, True, False]"
428.407,21393,428,406000000,,"[True, True, True, True]"
428.427,21394,428,427000000,,"[True, False, False, True]"
428.447,21395,428,446000000,,"[True, False, False, True]"
428.466,21396,428,466000000,,"[True, False, False, True]"
428.487,21397,428,486000000,,"[True, False, False, True]"
428.507,21398,428,507000000,,"[True, False, False, True]"
428.526,21399,428,526000000,,"[True, False, False, True]"
428.546,21400,428,546000000,,"[True, False, False, True]"
428.566,21401,428,566000000,,"[True, False, False, True]"
428.586,21402,428,586000000,,"[True, False, False, True]"
428.606,21403,428,606000000,,"[True, False, False, True]"
428.626,21404,428,626000000,,"[True, False, True, True]"
428.646,21405,428,646000000,,"[True, True, True, True]"
428.666,21406,428,666000000,,"[False, True, True, False]"
428.686,21407,428,686000000,,"[False, True, True, False]"
428.706,21408,428,706000000,,"[False, True, True, False]"
428.726,21409,428,726000000,,"[False, True, True, False]"
428.746,21410,428,746000000,,"[False, True, True, False]"
428.766,21411,428,766000000,,"[False, True, True, False]"
428.786,21412,428,786000000,,"[False, True, True, False]"
428.806,21413,428,806000000,,"[False, True, True, False]"
428.826,21414,428,826000000,,"[False, True, True, False]"
428.846,21415,428,846000000,,"[False, True, True, False]"
428.866,21416,428,866000000,,"[True, True, True, False]"
428.886,21417,428,886000000,,"[True, True, True, False]"
428.906,21418,428,906000000,,"[True, True, True, True]"
428.926,21419,428,926000000,,"[True, False, False, True]"
428.946,21420,428,946000000,,"[True, False, False, True]"
428.966,21421,428,966000000,,"[True, False, False, True]"
428.986,21422,428,986000000,,"[True, False, False, True]"
429.007,21423,429,6000000,,"[True, False, False, True]"
429.027,21424,429,27000000,,"[True, False, False, True]"
429.046,21425,429,46000000,,"[True, False, False, True]"
429.066,21426,429,66000000,,"[True, False, False, True]"
429.086,21427,429,86000000,,"[True, False, False, True]"
429.106,21428,429,106000000,,"[True, False, False, True]"
429.126,21429,429,126000000,,"[True, False, True, True]"
429.146,21430,429,146000000,,"[True, True, True, True]"
429.166,21431,429,166000000,,"[False, True, True, False]"
429.187,21432,429,187000000,,"[False, True, True, False]"
429.207,21433,429,207000000,,"[False, True, True, False]"
429.226,21434,429,226000000,,"[False, True, True, False]"
429.247,21435,429,246000000,,"[False, True, True, False]"
429.266,21436,429,266000000,,"[False, True, True, False]"
429.287,21437,429,287000000,,"[False, True, True, False]"
429.306,21438,429,306000000,,"[False, True, True, False]"
429.326,21439,429,326000000,,"[False, True, True, False]"
429.346,21440,429,346000000,,"[False, True, True, False]"
429.366,21441,429,366000000,,"[False, False, False, False]"
429.386,21442,429,386000000,,"[True, True, True, False]"
429.406,21443,429,406000000,,"[True, True, True, True]"
429.426,21444,429,426000000,,"[True, False, False, True]"
429.446,21445,429,446000000,,"[True, False, False, True]"
429.466,21446,429,466000000,,"[True, False, False, True]"
429.486,21447,429,486000000,,"[True, False, False, True]"
429.507,21448,429,507000000,,"[True, False, False, True]"
429.527,21449,429,526000000,,"[True, False, False, True]"
429.546,21450,429,546000000,,"[True, False, False, True]"
429.566,21451,429,566000000,,"[True, False, False, True]"
429.586,21452,429,586000000,,"[True, False, False, True]"
429.606,21453,429,606000000,,"[True, False, False, True]"
429.626,21454,429,626000000,,"[True, False, True, True]"
429.646,21455,429,646000000,,"[True, True, True, True]"
429.666,21456,429,666000000,,"[False, True, True, False]"
429.686,21457,429,686000000,,"[False, True, True, False]"
429.706,21458,429,706000000,,"[False, True, True, False]"
429.726,21459,429,726000000,,"[False, True, True, False]"
429.746,21460,429,746000000,,"[False, True, True, False]"
429.766,21461,429,766000000,,"[False, True, True, False]"
429.786,21462,429,786000000,,"[False, True, True, False]"
429.806,21463,429,806000000,,"[False, True, True, False]"
429.826,21464,429,826000000,,"[False, True, True, False]"
429.846,21465,429,846000000,,"[False, True, True, False]"
429.866,21466,429,866000000,,"[True, True, True, False]"
429.886,21467,429,886000000,,"[True, True, True, False]"
429.906,21468,429,906000000,,"[True, True, True, True]"
429.927,21469,429,926000000,,"[True, False, False, True]"
429.947,21470,429,946000000,,"[False, False, False, True]"
429.966,21471,429,966000000,,"[True, False, False, True]"
429.986,21472,429,986000000,,"[True, False, False, True]"
430.006,21473,430,6000000,,"[True, False, False, True]"
430.026,21474,430,26000000,,"[True, False, False, True]"
430.046,21475,430,46000000,,"[True, False, False, True]"
430.066,21476,430,66000000,,"[True, False, False, True]"
430.086,21477,430,86000000,,"[True, False, False, True]"
430.106,21478,430,106000000,,"[True, False, False, True]"
430.126,21479,430,126000000,,"[True, False, False, True]"
430.147,21480,430,146000000,,"[True, True, True, True]"
430.167,21481,430,166000000,,"[False, True, True, True]"
430.186,21482,430,186000000,,"[False, True, True, False]"
430.207,21483,430,206000000,,"[False, True, True, False]"
430.226,21484,430,226000000,,"[False, True, True, False]"
430.246,21485,430,246000000,,"[False, True, True, False]"
430.266,21486,430,266000000,,"[False, True, True, False]"
430.286,21487,430,286000000,,"[False, True, True, False]"
430.306,21488,430,306000000,,"[False, True, True, False]"
430.328,21489,430,327000000,,"[False, True, True, False]"
430.347,21490,430,347000000,,"[False, True, True, False]"
430.368,21491,430,368000000,,"[True, True, True, False]"
430.386,21492,430,386000000,,"[True, True, True, False]"
430.406,21493,430,406000000,,"[True, True, True, True]"
430.426,21494,430,426000000,,"[True, False, False, True]"
430.446,21495,430,446000000,,"[False, False, False, True]"
430.466,21496,430,466000000,,"[True, False, False, True]"
430.486,21497,430,486000000,,"[True, False, False, True]"
430.507,21498,430,507000000,,"[True, False, False, True]"
430.526,21499,430,526000000,,"[True, False, False, True]"
430.546,21500,430,546000000,,"[True, False, False, True]"
430.566,21501,430,566000000,,"[True, False, False, True]"
430.586,21502,430,586000000,,"[True, False, False, True]"
430.606,21503,430,606000000,,"[True, False, False, True]"
430.626,21504,430,626000000,,"[True, False, False, True]"
430.646,21505,430,646000000,,"[True, True, True, True]"
430.666,21506,430,666000000,,"[False, True, True, True]"
430.686,21507,430,686000000,,"[False, True, True, False]"
430.706,21508,430,706000000,,"[False, True, True, False]"
430.726,21509,430,726000000,,"[False, True, True, False]"
430.746,21510,430,746000000,,"[False, True, True, False]"
430.766,21511,430,766000000,,"[False, True, True, False]"
430.787,21512,430,786000000,,"[False, True, True, False]"
430.807,21513,430,807000000,,"[False, True, True, False]"
430.827,21514,430,826000000,,"[False, True, True, False]"
430.847,21515,430,846000000,,"[False, True, True, False]"
430.866,21516,430,866000000,,"[False, True, True, False]"
430.887,21517,430,886000000,,"[True, True, True, False]"
430.906,21518,430,906000000,,"[True, True, True, True]"
430.927,21519,430,926000000,,"[True, False, False, True]"
430.946,21520,430,946000000,,"[False, False, False, True]"
430.966,21521,430,966000000,,"[True, False, False, True]"
430.986,21522,430,986000000,,"[True, False, False, True]"
431.006,21523,431,6000000,,"[True, False, False, True]"
431.026,21524,431,26000000,,"[True, False, False, True]"
431.046,21525,431,46000000,,"[True, False, False, True]"
431.066,21526,431,66000000,,"[True, False, False, True]"
431.086,21527,431,86000000,,"[True, False, False, True]"
431.106,21528,431,106000000,,"[True, False, False, True]"
431.127,21529,431,127000000,,"[True, False, False, True]"
431.146,21530,431,146000000,,"[True, False, False, True]"
431.166,21531,431,166000000,,"[True, True, True, True]"
431.186,21532,431,186000000,,"[False, True, True, False]"
431.206,21533,431,206000000,,"[False, True, True, False]"
431.226,21534,431,226000000,,"[False, True, True, False]"
431.246,21535,431,246000000,,"[False, True, True, False]"
431.266,21536,431,266000000,,"[False, True, True, False]"
431.286,21537,431,286000000,,"[False, True, True, False]"
431.306,21538,431,306000000,,"[False, True, True, False]"
431.327,21539,431,326000000,,"[False, True, True, False]"
431.347,21540,431,346000000,,"[False, True, True, False]"
431.366,21541,431,366000000,,"[False, True, True, False]"
431.386,21542,431,386000000,,"[True, True, True, False]"
431.406,21543,431,406000000,,"[True, True, True, True]"
431.426,21544,431,426000000,,"[True, False, False, True]"
431.447,21545,431,446000000,,"[False, False, False, True]"
431.466,21546,431,466000000,,"[True, False, False, True]"
431.487,21547,431,486000000,,"[True, False, False, True]"
431.507,21548,431,507000000,,"[True, False, False, True]"
431.526,21549,431,526000000,,"[True, False, False, True]"
431.546,21550,431,546000000,,"[True, False, False, True]"
431.566,21551,431,566000000,,"[False, False, False, False]"
431.586,21552,431,586000000,,"[True, False, False, True]"
431.606,21553,431,606000000,,"[True, False, False, True]"
431.627,21554,431,627000000,,"[True, False, False, True]"
431.647,21555,431,646000000,,"[True, True, True, True]"
431.666,21556,431,666000000,,"[True, True, True, True]"
431.686,21557,431,686000000,,"[False, True, True, False]"
431.707,21558,431,707000000,,"[False, True, True, False]"
431.727,21559,431,726000000,,"[False, True, True, False]"
431.746,21560,431,746000000,,"[False, True, True, False]"
431.766,21561,431,766000000,,"[False, True, True, False]"
431.786,21562,431,786000000,,"[False, True, True, False]"
431.806,21563,431,806000000,,"[False, True, True, False]"
431.826,21564,431,826000000,,"[False, True, True, False]"
431.846,21565,431,846000000,,"[False, True, True, False]"
431.866,21566,431,866000000,,"[False, True, True, False]"
431.886,21567,431,886000000,,"[True, True, True, False]"
431.906,21568,431,906000000,,"[True, True, True, True]"
431.926,21569,431,926000000,,"[True, False, False, True]"
431.948,21570,431,948000000,,"[True, False, False, True]"
431.967,21571,431,967000000,,"[True, False, False, True]"
431.986,21572,431,986000000,,"[True, False, False, True]"
432.006,21573,432,6000000,,"[True, False, False, True]"
432.027,21574,432,26000000,,"[True, False, False, True]"
432.046,21575,432,46000000,,"[True, False, False, True]"
432.066,21576,432,66000000,,"[False, False, False, False]"
432.086,21577,432,86000000,,"[True, False, False, True]"
432.106,21578,432,106000000,,"[True, False, False, True]"
432.126,21579,432,126000000,,"[True, False, False, True]"
432.146,21580,432,146000000,,"[True, True, True, True]"
432.166,21581,432,166000000,,"[True, True, True, True]"
432.186,21582,432,186000000,,"[False, True, True, False]"
432.206,21583,432,206000000,,"[False, True, True, False]"
432.226,21584,432,226000000,,"[False, True, True, False]"
432.246,21585,432,246000000,,"[False, True, True, False]"
432.267,21586,432,266000000,,"[False, True, True, False]"
432.286,21587,432,286000000,,"[False, True, True, False]"
432.306,21588,432,306000000,,"[False, True, True, False]"
