Time,clock.secs,clock.nsecs
407.308,407,308000000
407.309,407,309000000
407.31,407,310000000
407.311,407,311000000
407.312,407,312000000
407.313,407,313000000
407.314,407,314000000
407.315,407,315000000
407.316,407,316000000
407.317,407,317000000
407.318,407,318000000
407.319,407,319000000
407.32,407,320000000
407.321,407,321000000
407.321,407,322000000
407.322,407,323000000
407.324,407,324000000
407.325,407,325000000
407.325,407,326000000
407.327,407,327000000
407.328,407,328000000
407.329,407,329000000
407.33,407,330000000
407.331,407,331000000
407.332,407,332000000
407.333,407,333000000
407.334,407,334000000
407.335,407,335000000
407.336,407,336000000
407.336,407,337000000
407.338,407,338000000
407.338,407,339000000
407.34,407,340000000
407.341,407,341000000
407.342,407,342000000
407.343,407,343000000
407.344,407,344000000
407.345,407,345000000
407.346,407,346000000
407.347,407,347000000
407.348,407,348000000
407.349,407,349000000
407.35,407,350000000
407.351,407,351000000
407.352,407,352000000
407.353,407,353000000
407.354,407,354000000
407.355,407,355000000
407.356,407,356000000
407.357,407,357000000
407.357,407,358000000
407.359,407,359000000
407.36,407,360000000
407.361,407,361000000
407.362,407,362000000
407.363,407,363000000
407.364,407,364000000
407.365,407,365000000
407.366,407,366000000
407.367,407,367000000
407.368,407,368000000
407.369,407,369000000
407.37,407,370000000
407.371,407,371000000
407.372,407,372000000
407.373,407,373000000
407.374,407,374000000
407.375,407,375000000
407.376,407,376000000
407.376,407,377000000
407.378,407,378000000
407.378,407,379000000
407.38,407,380000000
407.381,407,381000000
407.382,407,382000000
407.383,407,383000000
407.384,407,384000000
407.385,407,385000000
407.386,407,386000000
407.387,407,387000000
407.388,407,388000000
407.389,407,389000000
407.39,407,390000000
407.391,407,391000000
407.392,407,392000000
407.393,407,393000000
407.394,407,394000000
407.395,407,395000000
407.396,407,396000000
407.397,407,397000000
407.398,407,398000000
407.399,407,399000000
407.4,407,400000000
407.401,407,401000000
407.402,407,402000000
407.403,407,403000000
407.404,407,404000000
407.405,407,405000000
407.406,407,406000000
407.407,407,407000000
407.408,407,408000000
407.409,407,409000000
407.41,407,410000000
407.411,407,411000000
407.412,407,412000000
407.413,407,413000000
407.414,407,414000000
407.415,407,415000000
407.416,407,416000000
407.417,407,417000000
407.418,407,418000000
407.419,407,419000000
407.42,407,420000000
407.421,407,421000000
407.422,407,422000000
407.423,407,423000000
407.424,407,424000000
407.425,407,425000000
407.426,407,426000000
407.427,407,427000000
407.428,407,428000000
407.429,407,429000000
407.43,407,430000000
407.431,407,431000000
407.432,407,432000000
407.433,407,433000000
407.434,407,434000000
407.435,407,435000000
407.436,407,436000000
407.437,407,437000000
407.438,407,438000000
407.438,407,439000000
407.44,407,440000000
407.441,407,441000000
407.442,407,442000000
407.443,407,443000000
407.444,407,444000000
407.445,407,445000000
407.446,407,446000000
407.447,407,447000000
407.447,407,448000000
407.449,407,449000000
407.45,407,450000000
407.451,407,451000000
407.452,407,452000000
407.453,407,453000000
407.454,407,454000000
407.455,407,455000000
407.456,407,456000000
407.457,407,457000000
407.458,407,458000000
407.459,407,459000000
407.46,407,460000000
407.461,407,461000000
407.462,407,462000000
407.463,407,463000000
407.464,407,464000000
407.465,407,465000000
407.466,407,466000000
407.467,407,467000000
407.468,407,468000000
407.469,407,469000000
407.47,407,470000000
407.471,407,471000000
407.472,407,472000000
407.473,407,473000000
407.474,407,474000000
407.475,407,475000000
407.476,407,476000000
407.477,407,477000000
407.478,407,478000000
407.479,407,479000000
407.48,407,480000000
407.481,407,481000000
407.482,407,482000000
407.483,407,483000000
407.483,407,484000000
407.485,407,485000000
407.487,407,486000000
407.487,407,487000000
407.489,407,488000000
407.489,407,489000000
407.491,407,490000000
407.491,407,491000000
407.492,407,492000000
407.493,407,493000000
407.494,407,494000000
407.495,407,495000000
407.496,407,496000000
407.498,407,497000000
407.502,407,498000000
407.502,407,499000000
407.502,407,500000000
407.502,407,501000000
407.504,407,502000000
407.504,407,503000000
407.504,407,504000000
407.505,407,505000000
407.506,407,506000000
407.507,407,507000000
407.508,407,508000000
407.509,407,509000000
407.51,407,510000000
407.511,407,511000000
407.512,407,512000000
407.513,407,513000000
407.514,407,514000000
407.515,407,515000000
407.516,407,516000000
407.517,407,517000000
407.518,407,518000000
407.519,407,519000000
407.52,407,520000000
407.521,407,521000000
407.522,407,522000000
407.523,407,523000000
407.524,407,524000000
407.525,407,525000000
407.526,407,526000000
407.527,407,527000000
407.528,407,528000000
407.529,407,529000000
407.53,407,530000000
407.531,407,531000000
407.532,407,532000000
407.533,407,533000000
407.534,407,534000000
407.535,407,535000000
407.536,407,536000000
407.537,407,537000000
407.538,407,538000000
407.539,407,539000000
407.54,407,540000000
407.541,407,541000000
407.542,407,542000000
407.543,407,543000000
407.544,407,544000000
407.545,407,545000000
407.546,407,546000000
407.547,407,547000000
407.548,407,548000000
407.549,407,549000000
407.55,407,550000000
407.551,407,551000000
407.552,407,552000000
407.553,407,553000000
407.554,407,554000000
407.555,407,555000000
407.556,407,556000000
407.557,407,557000000
407.558,407,558000000
407.558,407,559000000
407.56,407,560000000
407.561,407,561000000
407.562,407,562000000
407.563,407,563000000
407.564,407,564000000
407.565,407,565000000
407.566,407,566000000
407.566,407,567000000
407.568,407,568000000
407.569,407,569000000
407.57,407,570000000
407.571,407,571000000
407.572,407,572000000
407.573,407,573000000
407.574,407,574000000
407.575,407,575000000
407.575,407,576000000
407.577,407,577000000
407.578,407,578000000
407.579,407,579000000
407.58,407,580000000
407.581,407,581000000
407.582,407,582000000
407.583,407,583000000
407.584,407,584000000
407.585,407,585000000
407.586,407,586000000
407.587,407,587000000
407.588,407,588000000
407.589,407,589000000
407.59,407,590000000
407.591,407,591000000
407.592,407,592000000
407.593,407,593000000
407.593,407,594000000
407.595,407,595000000
407.596,407,596000000
407.597,407,597000000
407.598,407,598000000
407.599,407,599000000
407.6,407,600000000
407.601,407,601000000
407.602,407,602000000
407.603,407,603000000
407.604,407,604000000
407.605,407,605000000
407.606,407,606000000
407.607,407,607000000
407.608,407,608000000
407.609,407,609000000
407.61,407,610000000
407.611,407,611000000
407.612,407,612000000
407.613,407,613000000
407.614,407,614000000
407.615,407,615000000
407.616,407,616000000
407.617,407,617000000
407.618,407,618000000
407.619,407,619000000
407.62,407,620000000
407.621,407,621000000
407.622,407,622000000
407.623,407,623000000
407.624,407,624000000
407.625,407,625000000
407.626,407,626000000
407.627,407,627000000
407.628,407,628000000
407.629,407,629000000
407.63,407,630000000
407.631,407,631000000
407.632,407,632000000
407.633,407,633000000
407.634,407,634000000
407.635,407,635000000
407.636,407,636000000
407.637,407,637000000
407.638,407,638000000
407.639,407,639000000
407.639,407,640000000
407.641,407,641000000
407.642,407,642000000
407.643,407,643000000
407.644,407,644000000
407.645,407,645000000
407.646,407,646000000
407.647,407,647000000
407.648,407,648000000
407.649,407,649000000
407.65,407,650000000
407.651,407,651000000
407.652,407,652000000
407.653,407,653000000
407.654,407,654000000
407.655,407,655000000
407.656,407,656000000
407.656,407,657000000
407.658,407,658000000
407.659,407,659000000
407.66,407,660000000
407.661,407,661000000
407.662,407,662000000
407.663,407,663000000
407.664,407,664000000
407.665,407,665000000
407.666,407,666000000
407.667,407,667000000
407.668,407,668000000
407.669,407,669000000
407.67,407,670000000
407.671,407,671000000
407.672,407,672000000
407.673,407,673000000
407.674,407,674000000
407.675,407,675000000
407.676,407,676000000
407.677,407,677000000
407.678,407,678000000
407.679,407,679000000
407.679,407,680000000
407.681,407,681000000
407.682,407,682000000
407.683,407,683000000
407.684,407,684000000
407.685,407,685000000
407.686,407,686000000
407.687,407,687000000
407.688,407,688000000
407.689,407,689000000
407.69,407,690000000
407.691,407,691000000
407.692,407,692000000
407.693,407,693000000
407.694,407,694000000
407.695,407,695000000
407.696,407,696000000
407.697,407,697000000
407.698,407,698000000
407.699,407,699000000
407.7,407,700000000
407.701,407,701000000
407.702,407,702000000
407.703,407,703000000
407.704,407,704000000
407.705,407,705000000
407.706,407,706000000
407.707,407,707000000
407.708,407,708000000
407.709,407,709000000
407.71,407,710000000
407.711,407,711000000
407.712,407,712000000
407.713,407,713000000
407.714,407,714000000
407.715,407,715000000
407.716,407,716000000
407.717,407,717000000
407.718,407,718000000
407.719,407,719000000
407.72,407,720000000
407.721,407,721000000
407.722,407,722000000
407.723,407,723000000
407.724,407,724000000
407.725,407,725000000
407.726,407,726000000
407.727,407,727000000
407.728,407,728000000
407.729,407,729000000
407.73,407,730000000
407.731,407,731000000
407.732,407,732000000
407.733,407,733000000
407.734,407,734000000
407.735,407,735000000
407.736,407,736000000
407.737,407,737000000
407.738,407,738000000
407.739,407,739000000
407.74,407,740000000
407.741,407,741000000
407.742,407,742000000
407.743,407,743000000
407.744,407,744000000
407.745,407,745000000
407.746,407,746000000
407.747,407,747000000
407.748,407,748000000
407.749,407,749000000
407.75,407,750000000
407.751,407,751000000
407.752,407,752000000
407.753,407,753000000
407.754,407,754000000
407.755,407,755000000
407.755,407,756000000
407.757,407,757000000
407.758,407,758000000
407.759,407,759000000
407.76,407,760000000
407.761,407,761000000
407.762,407,762000000
407.763,407,763000000
407.764,407,764000000
407.765,407,765000000
407.766,407,766000000
407.767,407,767000000
407.768,407,768000000
407.769,407,769000000
407.77,407,770000000
407.771,407,771000000
407.772,407,772000000
407.773,407,773000000
407.774,407,774000000
407.775,407,775000000
407.776,407,776000000
407.777,407,777000000
407.778,407,778000000
407.779,407,779000000
407.78,407,780000000
407.781,407,781000000
407.782,407,782000000
407.783,407,783000000
407.784,407,784000000
407.785,407,785000000
407.786,407,786000000
407.787,407,787000000
407.788,407,788000000
407.789,407,789000000
407.79,407,790000000
407.791,407,791000000
407.792,407,792000000
407.793,407,793000000
407.794,407,794000000
407.795,407,795000000
407.796,407,796000000
407.797,407,797000000
407.798,407,798000000
407.799,407,799000000
407.8,407,800000000
407.801,407,801000000
407.802,407,802000000
407.803,407,803000000
407.804,407,804000000
407.805,407,805000000
407.806,407,806000000
407.807,407,807000000
407.808,407,808000000
407.809,407,809000000
407.81,407,810000000
407.811,407,811000000
407.812,407,812000000
407.813,407,813000000
407.814,407,814000000
407.815,407,815000000
407.816,407,816000000
407.817,407,817000000
407.818,407,818000000
407.819,407,819000000
407.82,407,820000000
407.821,407,821000000
407.822,407,822000000
407.823,407,823000000
407.824,407,824000000
407.825,407,825000000
407.826,407,826000000
407.827,407,827000000
407.828,407,828000000
407.829,407,829000000
407.83,407,830000000
407.831,407,831000000
407.832,407,832000000
407.833,407,833000000
407.834,407,834000000
407.835,407,835000000
407.836,407,836000000
407.837,407,837000000
407.838,407,838000000
407.839,407,839000000
407.84,407,840000000
407.841,407,841000000
407.842,407,842000000
407.842,407,843000000
407.844,407,844000000
407.845,407,845000000
407.846,407,846000000
407.847,407,847000000
407.848,407,848000000
407.849,407,849000000
407.85,407,850000000
407.851,407,851000000
407.852,407,852000000
407.853,407,853000000
407.854,407,854000000
407.854,407,855000000
407.856,407,856000000
407.857,407,857000000
407.858,407,858000000
407.859,407,859000000
407.86,407,860000000
407.861,407,861000000
407.862,407,862000000
407.863,407,863000000
407.864,407,864000000
407.865,407,865000000
407.866,407,866000000
407.867,407,867000000
407.868,407,868000000
407.869,407,869000000
407.87,407,870000000
407.871,407,871000000
407.872,407,872000000
407.873,407,873000000
407.874,407,874000000
407.875,407,875000000
407.876,407,876000000
407.877,407,877000000
407.878,407,878000000
407.879,407,879000000
407.88,407,880000000
407.881,407,881000000
407.882,407,882000000
407.883,407,883000000
407.884,407,884000000
407.885,407,885000000
407.886,407,886000000
407.887,407,887000000
407.888,407,888000000
407.889,407,889000000
407.89,407,890000000
407.891,407,891000000
407.892,407,892000000
407.893,407,893000000
407.894,407,894000000
407.895,407,895000000
407.896,407,896000000
407.896,407,897000000
407.897,407,898000000
407.899,407,899000000
407.9,407,900000000
407.901,407,901000000
407.902,407,902000000
407.903,407,903000000
407.904,407,904000000
407.905,407,905000000
407.906,407,906000000
407.907,407,907000000
407.908,407,908000000
407.909,407,909000000
407.91,407,910000000
407.911,407,911000000
407.912,407,912000000
407.913,407,913000000
407.914,407,914000000
407.915,407,915000000
407.916,407,916000000
407.917,407,917000000
407.918,407,918000000
407.919,407,919000000
407.92,407,920000000
407.921,407,921000000
407.922,407,922000000
407.923,407,923000000
407.924,407,924000000
407.925,407,925000000
407.926,407,926000000
407.926,407,927000000
407.928,407,928000000
407.929,407,929000000
407.93,407,930000000
407.931,407,931000000
407.932,407,932000000
407.933,407,933000000
407.934,407,934000000
407.935,407,935000000
407.936,407,936000000
407.937,407,937000000
407.938,407,938000000
407.939,407,939000000
407.94,407,940000000
407.941,407,941000000
407.942,407,942000000
407.943,407,943000000
407.944,407,944000000
407.945,407,945000000
407.946,407,946000000
407.947,407,947000000
407.948,407,948000000
407.949,407,949000000
407.95,407,950000000
407.951,407,951000000
407.952,407,952000000
407.953,407,953000000
407.954,407,954000000
407.955,407,955000000
407.956,407,956000000
407.957,407,957000000
407.958,407,958000000
407.959,407,959000000
407.96,407,960000000
407.961,407,961000000
407.962,407,962000000
407.963,407,963000000
407.964,407,964000000
407.965,407,965000000
407.966,407,966000000
407.967,407,967000000
407.968,407,968000000
407.969,407,969000000
407.97,407,970000000
407.971,407,971000000
407.972,407,972000000
407.973,407,973000000
407.974,407,974000000
407.975,407,975000000
407.976,407,976000000
407.977,407,977000000
407.978,407,978000000
407.979,407,979000000
407.98,407,980000000
407.981,407,981000000
407.982,407,982000000
407.983,407,983000000
407.984,407,984000000
407.985,407,985000000
407.985,407,986000000
407.987,407,987000000
407.987,407,988000000
407.989,407,989000000
407.989,407,990000000
407.991,407,991000000
407.992,407,992000000
407.993,407,993000000
407.994,407,994000000
407.995,407,995000000
407.996,407,996000000
407.997,407,997000000
407.998,407,998000000
407.999,407,999000000
408.0,408,0
408.001,408,1000000
408.002,408,2000000
408.003,408,3000000
408.004,408,4000000
408.005,408,5000000
408.006,408,6000000
408.007,408,7000000
408.008,408,8000000
408.009,408,9000000
408.01,408,10000000
408.011,408,11000000
408.012,408,12000000
408.012,408,13000000
408.014,408,14000000
408.015,408,15000000
408.016,408,16000000
408.017,408,17000000
408.018,408,18000000
408.019,408,19000000
408.019,408,20000000
408.021,408,21000000
408.022,408,22000000
408.023,408,23000000
408.024,408,24000000
408.025,408,25000000
408.026,408,26000000
408.027,408,27000000
408.028,408,28000000
408.029,408,29000000
408.029,408,30000000
408.031,408,31000000
408.032,408,32000000
408.033,408,33000000
408.034,408,34000000
408.035,408,35000000
408.036,408,36000000
408.037,408,37000000
408.038,408,38000000
408.039,408,39000000
408.04,408,40000000
408.041,408,41000000
408.042,408,42000000
408.043,408,43000000
408.044,408,44000000
408.045,408,45000000
408.046,408,46000000
408.047,408,47000000
408.048,408,48000000
408.049,408,49000000
408.05,408,50000000
408.051,408,51000000
408.052,408,52000000
408.053,408,53000000
408.054,408,54000000
408.055,408,55000000
408.056,408,56000000
408.057,408,57000000
408.058,408,58000000
408.059,408,59000000
408.06,408,60000000
408.061,408,61000000
408.062,408,62000000
408.063,408,63000000
408.064,408,64000000
408.065,408,65000000
408.066,408,66000000
408.067,408,67000000
408.068,408,68000000
408.069,408,69000000
408.07,408,70000000
408.071,408,71000000
408.072,408,72000000
408.073,408,73000000
408.074,408,74000000
408.075,408,75000000
408.076,408,76000000
408.077,408,77000000
408.078,408,78000000
408.079,408,79000000
408.08,408,80000000
408.081,408,81000000
408.082,408,82000000
408.083,408,83000000
408.084,408,84000000
408.085,408,85000000
408.086,408,86000000
408.087,408,87000000
408.088,408,88000000
408.089,408,89000000
408.09,408,90000000
408.091,408,91000000
408.092,408,92000000
408.093,408,93000000
408.094,408,94000000
408.095,408,95000000
408.096,408,96000000
408.097,408,97000000
408.098,408,98000000
408.099,408,99000000
408.1,408,100000000
408.101,408,101000000
408.102,408,102000000
408.103,408,103000000
408.104,408,104000000
408.105,408,105000000
408.106,408,106000000
408.107,408,107000000
408.108,408,108000000
408.109,408,109000000
408.11,408,110000000
408.111,408,111000000
408.112,408,112000000
408.113,408,113000000
408.114,408,114000000
408.115,408,115000000
408.116,408,116000000
408.117,408,117000000
408.118,408,118000000
408.119,408,119000000
408.12,408,120000000
408.121,408,121000000
408.122,408,122000000
408.123,408,123000000
408.124,408,124000000
408.125,408,125000000
408.126,408,126000000
408.126,408,127000000
408.128,408,128000000
408.129,408,129000000
408.13,408,130000000
408.131,408,131000000
408.132,408,132000000
408.133,408,133000000
408.134,408,134000000
408.135,408,135000000
408.136,408,136000000
408.137,408,137000000
408.138,408,138000000
408.138,408,139000000
408.14,408,140000000
408.141,408,141000000
408.142,408,142000000
408.143,408,143000000
408.144,408,144000000
408.145,408,145000000
408.146,408,146000000
408.147,408,147000000
408.148,408,148000000
408.149,408,149000000
408.15,408,150000000
408.151,408,151000000
408.152,408,152000000
408.153,408,153000000
408.154,408,154000000
408.155,408,155000000
408.156,408,156000000
408.157,408,157000000
408.158,408,158000000
408.159,408,159000000
408.16,408,160000000
408.161,408,161000000
408.162,408,162000000
408.163,408,163000000
408.164,408,164000000
408.164,408,165000000
408.166,408,166000000
408.166,408,167000000
408.168,408,168000000
408.169,408,169000000
408.17,408,170000000
408.17,408,171000000
408.172,408,172000000
408.173,408,173000000
408.174,408,174000000
408.175,408,175000000
408.176,408,176000000
408.177,408,177000000
408.178,408,178000000
408.179,408,179000000
408.18,408,180000000
408.181,408,181000000
408.182,408,182000000
408.183,408,183000000
408.184,408,184000000
408.185,408,185000000
408.186,408,186000000
408.187,408,187000000
408.188,408,188000000
408.188,408,189000000
408.19,408,190000000
408.191,408,191000000
408.192,408,192000000
408.193,408,193000000
408.194,408,194000000
408.194,408,195000000
408.196,408,196000000
408.197,408,197000000
408.197,408,198000000
408.199,408,199000000
408.2,408,200000000
408.201,408,201000000
408.202,408,202000000
408.203,408,203000000
408.204,408,204000000
408.205,408,205000000
408.205,408,206000000
408.207,408,207000000
408.208,408,208000000
408.209,408,209000000
408.21,408,210000000
408.211,408,211000000
408.211,408,212000000
408.213,408,213000000
408.214,408,214000000
408.215,408,215000000
408.216,408,216000000
408.217,408,217000000
408.218,408,218000000
408.219,408,219000000
408.22,408,220000000
408.221,408,221000000
408.222,408,222000000
408.223,408,223000000
408.224,408,224000000
408.225,408,225000000
408.226,408,226000000
408.227,408,227000000
408.228,408,228000000
408.229,408,229000000
408.23,408,230000000
408.231,408,231000000
408.232,408,232000000
408.233,408,233000000
408.234,408,234000000
408.235,408,235000000
408.236,408,236000000
408.237,408,237000000
408.238,408,238000000
408.239,408,239000000
408.24,408,240000000
408.241,408,241000000
408.242,408,242000000
408.243,408,243000000
408.244,408,244000000
408.245,408,245000000
408.246,408,246000000
408.247,408,247000000
408.248,408,248000000
408.249,408,249000000
408.25,408,250000000
408.251,408,251000000
408.252,408,252000000
408.253,408,253000000
408.254,408,254000000
408.255,408,255000000
408.256,408,256000000
408.257,408,257000000
408.258,408,258000000
408.259,408,259000000
408.26,408,260000000
408.261,408,261000000
408.262,408,262000000
408.263,408,263000000
408.264,408,264000000
408.266,408,265000000
408.266,408,266000000
408.267,408,267000000
408.268,408,268000000
408.269,408,269000000
408.27,408,270000000
408.271,408,271000000
408.272,408,272000000
408.273,408,273000000
408.274,408,274000000
408.275,408,275000000
408.276,408,276000000
408.277,408,277000000
408.278,408,278000000
408.279,408,279000000
408.28,408,280000000
408.281,408,281000000
408.282,408,282000000
408.283,408,283000000
408.284,408,284000000
408.285,408,285000000
408.286,408,286000000
408.287,408,287000000
408.288,408,288000000
408.289,408,289000000
408.289,408,290000000
408.291,408,291000000
408.292,408,292000000
408.293,408,293000000
408.294,408,294000000
408.295,408,295000000
408.296,408,296000000
408.297,408,297000000
408.298,408,298000000
408.299,408,299000000
408.3,408,300000000
408.301,408,301000000
408.302,408,302000000
408.303,408,303000000
408.304,408,304000000
408.305,408,305000000
408.306,408,306000000
408.307,408,307000000
408.308,408,308000000
408.309,408,309000000
408.31,408,310000000
408.311,408,311000000
408.312,408,312000000
408.313,408,313000000
408.314,408,314000000
408.315,408,315000000
408.316,408,316000000
408.317,408,317000000
408.318,408,318000000
408.319,408,319000000
408.32,408,320000000
408.321,408,321000000
408.322,408,322000000
408.323,408,323000000
408.324,408,324000000
408.325,408,325000000
408.326,408,326000000
408.327,408,327000000
408.328,408,328000000
408.329,408,329000000
408.33,408,330000000
408.331,408,331000000
408.332,408,332000000
408.332,408,333000000
408.333,408,334000000
408.334,408,335000000
408.335,408,336000000
408.337,408,337000000
408.338,408,338000000
408.339,408,339000000
408.34,408,340000000
408.341,408,341000000
408.342,408,342000000
408.343,408,343000000
408.344,408,344000000
408.345,408,345000000
408.346,408,346000000
408.347,408,347000000
408.348,408,348000000
408.349,408,349000000
408.35,408,350000000
408.351,408,351000000
408.352,408,352000000
408.352,408,353000000
408.354,408,354000000
408.355,408,355000000
408.356,408,356000000
408.357,408,357000000
408.358,408,358000000
408.359,408,359000000
408.36,408,360000000
408.361,408,361000000
408.362,408,362000000
408.363,408,363000000
408.364,408,364000000
408.365,408,365000000
408.366,408,366000000
408.367,408,367000000
408.368,408,368000000
408.369,408,369000000
408.37,408,370000000
408.371,408,371000000
408.372,408,372000000
408.373,408,373000000
408.374,408,374000000
408.375,408,375000000
408.376,408,376000000
408.377,408,377000000
408.378,408,378000000
408.379,408,379000000
408.38,408,380000000
408.381,408,381000000
408.382,408,382000000
408.383,408,383000000
408.384,408,384000000
408.385,408,385000000
408.386,408,386000000
408.387,408,387000000
408.388,408,388000000
408.389,408,389000000
408.39,408,390000000
408.391,408,391000000
408.392,408,392000000
408.393,408,393000000
408.394,408,394000000
408.395,408,395000000
408.396,408,396000000
408.396,408,397000000
408.398,408,398000000
408.399,408,399000000
408.4,408,400000000
408.401,408,401000000
408.402,408,402000000
408.403,408,403000000
408.404,408,404000000
408.405,408,405000000
408.406,408,406000000
408.406,408,407000000
408.408,408,408000000
408.409,408,409000000
408.41,408,410000000
408.411,408,411000000
408.412,408,412000000
408.413,408,413000000
408.414,408,414000000
408.415,408,415000000
408.416,408,416000000
408.417,408,417000000
408.418,408,418000000
408.419,408,419000000
408.42,408,420000000
408.421,408,421000000
408.422,408,422000000
408.423,408,423000000
408.424,408,424000000
408.425,408,425000000
408.426,408,426000000
408.427,408,427000000
408.428,408,428000000
408.429,408,429000000
408.43,408,430000000
408.431,408,431000000
408.432,408,432000000
408.433,408,433000000
408.434,408,434000000
408.435,408,435000000
408.436,408,436000000
408.437,408,437000000
408.438,408,438000000
408.439,408,439000000
408.44,408,440000000
408.441,408,441000000
408.442,408,442000000
408.443,408,443000000
408.444,408,444000000
408.445,408,445000000
408.446,408,446000000
408.447,408,447000000
408.448,408,448000000
408.449,408,449000000
408.45,408,450000000
408.451,408,451000000
408.452,408,452000000
408.453,408,453000000
408.454,408,454000000
408.455,408,455000000
408.456,408,456000000
408.457,408,457000000
408.458,408,458000000
408.459,408,459000000
408.46,408,460000000
408.461,408,461000000
408.462,408,462000000
408.463,408,463000000
408.464,408,464000000
408.465,408,465000000
408.466,408,466000000
408.467,408,467000000
408.468,408,468000000
408.469,408,469000000
408.47,408,470000000
408.471,408,471000000
408.472,408,472000000
408.473,408,473000000
408.474,408,474000000
408.475,408,475000000
408.476,408,476000000
408.477,408,477000000
408.478,408,478000000
408.479,408,479000000
408.48,408,480000000
408.481,408,481000000
408.482,408,482000000
408.483,408,483000000
408.484,408,484000000
408.485,408,485000000
408.486,408,486000000
408.487,408,487000000
408.488,408,488000000
408.489,408,489000000
408.49,408,490000000
408.491,408,491000000
408.492,408,492000000
408.493,408,493000000
408.494,408,494000000
408.495,408,495000000
408.496,408,496000000
408.497,408,497000000
408.498,408,498000000
408.499,408,499000000
408.5,408,500000000
408.501,408,501000000
408.502,408,502000000
408.503,408,503000000
408.504,408,504000000
408.505,408,505000000
408.506,408,506000000
408.507,408,507000000
408.508,408,508000000
408.509,408,509000000
408.51,408,510000000
408.511,408,511000000
408.512,408,512000000
408.513,408,513000000
408.514,408,514000000
408.515,408,515000000
408.516,408,516000000
408.517,408,517000000
408.518,408,518000000
408.519,408,519000000
408.52,408,520000000
408.521,408,521000000
408.522,408,522000000
408.523,408,523000000
408.524,408,524000000
408.525,408,525000000
408.526,408,526000000
408.527,408,527000000
408.528,408,528000000
408.529,408,529000000
408.53,408,530000000
408.531,408,531000000
408.532,408,532000000
408.533,408,533000000
408.534,408,534000000
408.535,408,535000000
408.536,408,536000000
408.537,408,537000000
408.538,408,538000000
408.539,408,539000000
408.54,408,540000000
408.541,408,541000000
408.542,408,542000000
408.543,408,543000000
408.544,408,544000000
408.545,408,545000000
408.546,408,546000000
408.547,408,547000000
408.548,408,548000000
408.549,408,549000000
408.55,408,550000000
408.551,408,551000000
408.552,408,552000000
408.553,408,553000000
408.554,408,554000000
408.555,408,555000000
408.556,408,556000000
408.557,408,557000000
408.558,408,558000000
408.559,408,559000000
408.56,408,560000000
408.561,408,561000000
408.562,408,562000000
408.563,408,563000000
408.564,408,564000000
408.565,408,565000000
408.566,408,566000000
408.567,408,567000000
408.568,408,568000000
408.569,408,569000000
408.57,408,570000000
408.57,408,571000000
408.572,408,572000000
408.573,408,573000000
408.574,408,574000000
408.575,408,575000000
408.576,408,576000000
408.577,408,577000000
408.577,408,578000000
408.579,408,579000000
408.579,408,580000000
408.581,408,581000000
408.582,408,582000000
408.583,408,583000000
408.584,408,584000000
408.585,408,585000000
408.586,408,586000000
408.587,408,587000000
408.588,408,588000000
408.589,408,589000000
408.59,408,590000000
408.591,408,591000000
408.592,408,592000000
408.593,408,593000000
408.594,408,594000000
408.595,408,595000000
408.596,408,596000000
408.597,408,597000000
408.598,408,598000000
408.599,408,599000000
408.6,408,600000000
408.601,408,601000000
408.602,408,602000000
408.603,408,603000000
408.604,408,604000000
408.605,408,605000000
408.606,408,606000000
408.607,408,607000000
408.608,408,608000000
408.609,408,609000000
408.61,408,610000000
408.611,408,611000000
408.612,408,612000000
408.613,408,613000000
408.614,408,614000000
408.615,408,615000000
408.616,408,616000000
408.617,408,617000000
408.618,408,618000000
408.619,408,619000000
408.62,408,620000000
408.621,408,621000000
408.622,408,622000000
408.623,408,623000000
408.624,408,624000000
408.624,408,625000000
408.626,408,626000000
408.627,408,627000000
408.628,408,628000000
408.629,408,629000000
408.63,408,630000000
408.631,408,631000000
408.632,408,632000000
408.633,408,633000000
408.634,408,634000000
408.635,408,635000000
408.636,408,636000000
408.637,408,637000000
408.638,408,638000000
408.639,408,639000000
408.64,408,640000000
408.641,408,641000000
408.642,408,642000000
408.643,408,643000000
408.644,408,644000000
408.645,408,645000000
408.646,408,646000000
408.647,408,647000000
408.648,408,648000000
408.649,408,649000000
408.65,408,650000000
408.651,408,651000000
408.652,408,652000000
408.652,408,653000000
408.654,408,654000000
408.655,408,655000000
408.656,408,656000000
408.657,408,657000000
408.657,408,658000000
408.659,408,659000000
408.66,408,660000000
408.661,408,661000000
408.662,408,662000000
408.663,408,663000000
408.664,408,664000000
408.665,408,665000000
408.666,408,666000000
408.667,408,667000000
408.668,408,668000000
408.669,408,669000000
408.67,408,670000000
408.671,408,671000000
408.672,408,672000000
408.673,408,673000000
408.674,408,674000000
408.675,408,675000000
408.676,408,676000000
408.677,408,677000000
408.678,408,678000000
408.679,408,679000000
408.68,408,680000000
408.681,408,681000000
408.682,408,682000000
408.683,408,683000000
408.684,408,684000000
408.685,408,685000000
408.686,408,686000000
408.687,408,687000000
408.688,408,688000000
408.688,408,689000000
408.69,408,690000000
408.691,408,691000000
408.692,408,692000000
408.693,408,693000000
408.694,408,694000000
408.695,408,695000000
408.696,408,696000000
408.697,408,697000000
408.698,408,698000000
408.698,408,699000000
408.7,408,700000000
408.701,408,701000000
408.702,408,702000000
408.703,408,703000000
408.704,408,704000000
408.705,408,705000000
