Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
450.366,0.1,0.0,0.0,0.0,0.0,0.0
450.466,0.1,0.0,0.0,0.0,0.0,0.0
450.566,0.1,0.0,0.0,0.0,0.0,0.0
450.666,0.1,0.0,0.0,0.0,0.0,0.0
450.766,0.1,0.0,0.0,0.0,0.0,0.0
450.866,0.1,0.0,0.0,0.0,0.0,0.0
450.966,0.1,0.0,0.0,0.0,0.0,0.0
451.066,0.1,0.0,0.0,0.0,0.0,0.0
451.166,0.1,0.0,0.0,0.0,0.0,0.0
451.266,0.1,0.0,0.0,0.0,0.0,0.0
451.366,0.0,0.0,0.0,0.0,0.0,-0.1
451.466,0.0,0.0,0.0,0.0,0.0,-0.1
451.566,0.1,0.0,0.0,0.0,0.0,0.0
451.666,0.1,0.0,0.0,0.0,0.0,0.0
451.766,0.1,0.0,0.0,0.0,0.0,0.0
451.866,0.1,0.0,0.0,0.0,0.0,0.0
451.967,0.1,0.0,0.0,0.0,0.0,0.0
452.067,0.1,0.0,0.0,0.0,0.0,0.0
452.166,0.1,0.0,0.0,0.0,0.0,0.0
452.267,0.1,0.0,0.0,0.0,0.0,0.0
452.366,0.1,0.0,0.0,0.0,0.0,0.0
452.466,0.1,0.0,0.0,0.0,0.0,0.0
452.566,0.1,0.0,0.0,0.0,0.0,0.0
452.666,0.1,0.0,0.0,0.0,0.0,0.0
452.766,0.1,0.0,0.0,0.0,0.0,0.0
452.865,0.1,0.0,0.0,0.0,0.0,0.0
452.966,0.1,0.0,0.0,0.0,0.0,0.0
453.066,0.1,0.0,0.0,0.0,0.0,0.0
453.166,0.1,0.0,0.0,0.0,0.0,0.0
453.267,0.1,0.0,0.0,0.0,0.0,0.0
453.367,0.1,0.0,0.0,0.0,0.0,0.0
453.466,0.1,0.0,0.0,0.0,0.0,0.0
453.566,0.1,0.0,0.0,0.0,0.0,0.0
453.666,0.1,0.0,0.0,0.0,0.0,0.0
453.766,0.1,0.0,0.0,0.0,0.0,0.0
453.866,0.1,0.0,0.0,0.0,0.0,0.0
453.966,0.1,0.0,0.0,0.0,0.0,0.0
454.066,0.0,0.0,0.0,0.0,0.0,-0.1
454.166,0.0,0.0,0.0,0.0,0.0,-0.1
454.266,0.0,0.0,0.0,0.0,0.0,-0.1
454.366,0.0,0.0,0.0,0.0,0.0,-0.1
454.466,0.0,0.0,0.0,0.0,0.0,-0.1
454.566,0.1,0.0,0.0,0.0,0.0,0.0
454.666,0.1,0.0,0.0,0.0,0.0,0.0
454.766,0.1,0.0,0.0,0.0,0.0,0.0
454.866,0.1,0.0,0.0,0.0,0.0,0.0
454.967,0.1,0.0,0.0,0.0,0.0,0.0
455.066,0.1,0.0,0.0,0.0,0.0,0.0
455.166,0.1,0.0,0.0,0.0,0.0,0.0
455.266,0.1,0.0,0.0,0.0,0.0,0.0
455.366,0.1,0.0,0.0,0.0,0.0,0.0
455.466,0.1,0.0,0.0,0.0,0.0,0.0
455.566,0.1,0.0,0.0,0.0,0.0,0.0
455.666,0.1,0.0,0.0,0.0,0.0,0.0
455.766,0.1,0.0,0.0,0.0,0.0,0.0
455.866,0.1,0.0,0.0,0.0,0.0,0.0
455.966,0.1,0.0,0.0,0.0,0.0,0.0
456.066,0.1,0.0,0.0,0.0,0.0,0.0
456.166,0.1,0.0,0.0,0.0,0.0,0.0
456.266,0.1,0.0,0.0,0.0,0.0,0.0
456.366,0.1,0.0,0.0,0.0,0.0,0.0
456.466,0.1,0.0,0.0,0.0,0.0,0.0
456.566,0.1,0.0,0.0,0.0,0.0,0.0
456.666,0.1,0.0,0.0,0.0,0.0,0.0
456.766,0.1,0.0,0.0,0.0,0.0,0.0
456.866,0.1,0.0,0.0,0.0,0.0,0.0
456.967,0.1,0.0,0.0,0.0,0.0,0.0
457.066,0.1,0.0,0.0,0.0,0.0,0.0
457.166,0.1,0.0,0.0,0.0,0.0,0.0
457.266,0.1,0.0,0.0,0.0,0.0,0.0
457.366,0.1,0.0,0.0,0.0,0.0,0.0
457.466,0.1,0.0,0.0,0.0,0.0,0.0
457.566,0.1,0.0,0.0,0.0,0.0,0.0
457.666,0.1,0.0,0.0,0.0,0.0,0.0
457.766,0.1,0.0,0.0,0.0,0.0,0.0
457.866,0.1,0.0,0.0,0.0,0.0,0.0
457.966,0.1,0.0,0.0,0.0,0.0,0.0
458.066,0.1,0.0,0.0,0.0,0.0,0.0
458.166,0.1,0.0,0.0,0.0,0.0,0.0
458.267,0.1,0.0,0.0,0.0,0.0,0.0
458.366,0.1,0.0,0.0,0.0,0.0,0.0
458.467,0.1,0.0,0.0,0.0,0.0,0.0
458.566,0.1,0.0,0.0,0.0,0.0,0.0
458.666,0.1,0.0,0.0,0.0,0.0,0.0
458.767,0.1,0.0,0.0,0.0,0.0,0.0
458.866,0.1,0.0,0.0,0.0,0.0,0.0
458.966,0.1,0.0,0.0,0.0,0.0,0.0
459.066,0.1,0.0,0.0,0.0,0.0,0.0
459.166,0.1,0.0,0.0,0.0,0.0,0.0
459.266,0.1,0.0,0.0,0.0,0.0,0.0
459.367,0.1,0.0,0.0,0.0,0.0,0.0
459.466,0.1,0.0,0.0,0.0,0.0,0.0
459.566,0.1,0.0,0.0,0.0,0.0,0.0
459.666,0.1,0.0,0.0,0.0,0.0,0.0
459.768,0.1,0.0,0.0,0.0,0.0,0.0
459.866,0.1,0.0,0.0,0.0,0.0,0.0
459.966,0.1,0.0,0.0,0.0,0.0,0.0
460.067,0.1,0.0,0.0,0.0,0.0,0.0
460.166,0.1,0.0,0.0,0.0,0.0,0.0
460.266,0.1,0.0,0.0,0.0,0.0,0.0
460.366,0.1,0.0,0.0,0.0,0.0,0.0
460.466,0.1,0.0,0.0,0.0,0.0,0.0
460.566,0.1,0.0,0.0,0.0,0.0,0.0
460.666,0.1,0.0,0.0,0.0,0.0,0.0
460.766,0.1,0.0,0.0,0.0,0.0,0.0
460.866,0.1,0.0,0.0,0.0,0.0,0.0
460.966,0.1,0.0,0.0,0.0,0.0,0.0
461.066,0.1,0.0,0.0,0.0,0.0,0.0
461.166,0.1,0.0,0.0,0.0,0.0,0.0
