Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,contacts
1616794052.1215916,3652,1616794052,121327504,,"[True, True, True, True]"
1616794052.1264565,3653,1616794052,126321725,,"[True, True, True, True]"
1616794052.131474,3654,1616794052,131328930,,"[True, True, True, True]"
1616794052.1364572,3655,1616794052,136324291,,"[True, True, True, True]"
1616794052.141614,3656,1616794052,141358665,,"[True, True, True, True]"
1616794052.146577,3657,1616794052,146341070,,"[True, True, True, True]"
1616794052.1515522,3658,1616794052,151338992,,"[True, True, True, True]"
1616794052.1564937,3659,1616794052,156350464,,"[True, True, True, True]"
1616794052.1615422,3660,1616794052,161348951,,"[True, True, True, True]"
1616794052.1665065,3661,1616794052,166351698,,"[True, True, True, True]"
1616794052.171514,3662,1616794052,171359626,,"[True, True, True, True]"
1616794052.1765733,3663,1616794052,176358221,,"[True, True, True, True]"
1616794052.1814978,3664,1616794052,181313068,,"[True, True, True, True]"
1616794052.1865294,3665,1616794052,186333013,,"[True, True, True, True]"
1616794052.1915326,3666,1616794052,191338889,,"[True, True, True, True]"
1616794052.196467,3667,1616794052,196340455,,"[True, True, True, True]"
1616794052.20157,3668,1616794052,201359298,,"[True, True, True, True]"
1616794052.2065313,3669,1616794052,206326499,,"[True, True, True, True]"
1616794052.2115023,3670,1616794052,211338860,,"[True, True, True, True]"
1616794052.2164953,3671,1616794052,216340873,,"[True, True, True, True]"
1616794052.2214613,3672,1616794052,221304887,,"[True, True, True, True]"
1616794052.2264614,3673,1616794052,226318654,,"[True, True, True, True]"
1616794052.2314162,3674,1616794052,231315507,,"[True, True, True, True]"
1616794052.2364366,3675,1616794052,236335697,,"[True, True, True, True]"
1616794052.241432,3676,1616794052,241311965,,"[True, True, True, True]"
1616794052.2464948,3677,1616794052,246318650,,"[True, True, True, True]"
1616794052.2513547,3678,1616794052,251283068,,"[True, True, True, True]"
1616794052.2564461,3679,1616794052,256310347,,"[True, True, True, True]"
1616794052.261436,3680,1616794052,261283163,,"[True, True, True, True]"
1616794052.2664456,3681,1616794052,266341565,,"[True, True, True, True]"
1616794052.2714148,3682,1616794052,271284291,,"[True, True, True, True]"
1616794052.276432,3683,1616794052,276319377,,"[True, True, True, True]"
1616794052.2814112,3684,1616794052,281288064,,"[True, True, True, True]"
1616794052.2864668,3685,1616794052,286343119,,"[True, True, True, True]"
1616794052.2914233,3686,1616794052,291291462,,"[True, True, True, True]"
1616794052.29652,3687,1616794052,296337288,,"[True, True, True, True]"
1616794052.301416,3688,1616794052,301311818,,"[True, True, True, True]"
1616794052.3064141,3689,1616794052,306309873,,"[True, True, True, True]"
1616794052.31146,3690,1616794052,311347945,,"[True, True, True, True]"
1616794052.3164115,3691,1616794052,316305871,,"[True, True, True, True]"
1616794052.3214965,3692,1616794052,321333006,,"[True, True, True, True]"
1616794052.326419,3693,1616794052,326325823,,"[True, True, True, True]"
1616794052.3314357,3694,1616794052,331293962,,"[True, True, True, True]"
1616794052.3363698,3695,1616794052,336289067,,"[True, True, True, True]"
1616794052.3417473,3696,1616794052,341385051,,"[True, True, True, True]"
1616794052.3467278,3697,1616794052,346404768,,"[True, True, True, True]"
1616794052.3517141,3698,1616794052,351412586,,"[True, True, True, True]"
1616794052.3569555,3699,1616794052,356417441,,"[True, True, True, True]"
1616794052.3617258,3700,1616794052,361390172,,"[True, True, True, True]"
1616794052.3666098,3701,1616794052,366346776,,"[True, True, True, True]"
1616794052.371564,3702,1616794052,371316749,,"[True, True, True, True]"
1616794052.3765354,3703,1616794052,376374065,,"[True, True, True, True]"
1616794052.3814597,3704,1616794052,381334432,,"[True, True, True, True]"
1616794052.3864186,3705,1616794052,386317254,,"[True, True, True, True]"
1616794052.39138,3706,1616794052,391293079,,"[True, True, True, True]"
1616794052.3964052,3707,1616794052,396319764,,"[True, True, True, True]"
1616794052.4014332,3708,1616794052,401313714,,"[True, True, True, True]"
1616794052.4064076,3709,1616794052,406309616,,"[True, True, True, True]"
1616794052.4113953,3710,1616794052,411297365,,"[True, True, True, True]"
1616794052.4163888,3711,1616794052,416298269,,"[True, True, True, True]"
1616794052.4213698,3712,1616794052,421288875,,"[True, True, True, True]"
1616794052.4263966,3713,1616794052,426287547,,"[True, True, True, True]"
1616794052.431379,3714,1616794052,431296234,,"[True, True, True, True]"
1616794052.4364445,3715,1616794052,436334423,,"[True, True, True, True]"
1616794052.441368,3716,1616794052,441290727,,"[True, True, True, True]"
1616794052.4465032,3717,1616794052,446340058,,"[True, True, True, True]"
1616794052.4515038,3718,1616794052,451330763,,"[True, True, True, True]"
1616794052.4563627,3719,1616794052,456287740,,"[True, True, True, True]"
1616794052.4615004,3720,1616794052,461317094,,"[True, True, True, True]"
1616794052.4664257,3721,1616794052,466353478,,"[True, True, True, True]"
1616794052.4714203,3722,1616794052,471327365,,"[True, True, True, True]"
1616794052.4765134,3723,1616794052,476326306,,"[True, True, True, True]"
1616794052.4814317,3724,1616794052,481299329,,"[True, True, True, True]"
1616794052.4865246,3725,1616794052,486312174,,"[True, True, True, True]"
1616794052.4914074,3726,1616794052,491296909,,"[True, True, True, True]"
1616794052.496373,3727,1616794052,496288291,,"[True, True, True, True]"
1616794052.501424,3728,1616794052,501313596,,"[True, True, True, True]"
1616794052.506368,3729,1616794052,506284349,,"[True, True, True, True]"
1616794052.5113733,3730,1616794052,511295037,,"[True, True, True, True]"
1616794052.5163906,3731,1616794052,516318298,,"[True, True, True, True]"
1616794052.521397,3732,1616794052,521284995,,"[True, True, True, True]"
1616794052.5264482,3733,1616794052,526321397,,"[True, True, True, True]"
1616794052.5313916,3734,1616794052,531281890,,"[True, True, True, True]"
1616794052.5363846,3735,1616794052,536284313,,"[True, True, True, True]"
1616794052.5414174,3736,1616794052,541308992,,"[True, True, True, True]"
1616794052.5463955,3737,1616794052,546296413,,"[True, True, True, True]"
1616794052.5514596,3738,1616794052,551293355,,"[True, True, True, True]"
1616794052.5564623,3739,1616794052,556304790,,"[True, True, True, True]"
1616794052.5614326,3740,1616794052,561296063,,"[True, True, True, True]"
1616794052.5664406,3741,1616794052,566310353,,"[True, True, True, True]"
1616794052.5714128,3742,1616794052,571295852,,"[True, True, True, True]"
1616794052.5764816,3743,1616794052,576376483,,"[True, True, True, True]"
1616794052.581471,3744,1616794052,581322293,,"[True, True, True, True]"
1616794052.5864027,3745,1616794052,586313515,,"[True, True, True, True]"
1616794052.5914657,3746,1616794052,591311418,,"[True, True, True, True]"
1616794052.5964823,3747,1616794052,596327346,,"[True, True, True, True]"
1616794052.6013842,3748,1616794052,601314596,,"[True, True, True, True]"
1616794052.606401,3749,1616794052,606296970,,"[True, True, True, True]"
1616794052.6113565,3750,1616794052,611287183,,"[True, True, True, True]"
1616794052.6165063,3751,1616794052,616309695,,"[True, True, True, True]"
1616794052.6214845,3752,1616794052,621304497,,"[True, True, True, True]"
1616794052.626478,3753,1616794052,626357191,,"[True, True, True, True]"
1616794052.6314445,3754,1616794052,631288175,,"[True, True, True, True]"
1616794052.6364667,3755,1616794052,636343473,,"[True, True, True, True]"
1616794052.6413915,3756,1616794052,641305431,,"[True, True, True, True]"
1616794052.6464496,3757,1616794052,646293375,,"[True, True, True, True]"
1616794052.651379,3758,1616794052,651289834,,"[True, True, True, True]"
1616794052.6564612,3759,1616794052,656309991,,"[True, True, True, True]"
1616794052.6614347,3760,1616794052,661352667,,"[True, True, True, True]"
1616794052.6664386,3761,1616794052,666292935,,"[True, True, True, True]"
1616794052.6714478,3762,1616794052,671319540,,"[True, True, True, True]"
1616794052.6769984,3763,1616794052,676494391,,"[True, True, True, True]"
1616794052.6819372,3764,1616794052,681437971,,"[True, True, True, True]"
1616794052.68686,3765,1616794052,686403048,,"[True, True, True, True]"
1616794052.6917748,3766,1616794052,691425772,,"[True, True, True, True]"
1616794052.6968577,3767,1616794052,696477219,,"[True, True, True, True]"
1616794052.7017877,3768,1616794052,701392799,,"[True, True, True, True]"
1616794052.7067916,3769,1616794052,706488877,,"[True, True, True, True]"
1616794052.711574,3770,1616794052,711339959,,"[True, True, True, True]"
1616794052.7165735,3771,1616794052,716364398,,"[True, True, True, True]"
1616794052.7213895,3772,1616794052,721295590,,"[True, True, True, True]"
1616794052.7264688,3773,1616794052,726293292,,"[True, True, True, True]"
1616794052.7314138,3774,1616794052,731306899,,"[True, True, True, True]"
1616794052.7365258,3775,1616794052,736356782,,"[True, True, True, True]"
1616794052.741561,3776,1616794052,741353542,,"[True, True, True, True]"
1616794052.746518,3777,1616794052,746311918,,"[True, True, True, True]"
1616794052.7514,3778,1616794052,751301603,,"[True, True, True, True]"
1616794052.7564573,3779,1616794052,756291929,,"[True, True, True, True]"
1616794052.761426,3780,1616794052,761317007,,"[True, True, True, True]"
1616794052.766426,3781,1616794052,766296276,,"[True, True, True, True]"
1616794052.7714374,3782,1616794052,771344165,,"[True, True, True, True]"
1616794052.776492,3783,1616794052,776346707,,"[True, True, True, True]"
1616794052.7814853,3784,1616794052,781324482,,"[True, True, True, True]"
1616794052.7864933,3785,1616794052,786322431,,"[True, True, True, True]"
1616794052.791463,3786,1616794052,791312002,,"[True, True, True, True]"
1616794052.7964563,3787,1616794052,796338283,,"[True, True, True, True]"
1616794052.8013954,3788,1616794052,801293569,,"[True, True, True, True]"
1616794052.806451,3789,1616794052,806318585,,"[True, True, True, True]"
1616794052.8113933,3790,1616794052,811297537,,"[True, True, True, True]"
1616794052.8163855,3791,1616794052,816291914,,"[True, True, True, True]"
1616794052.8213782,3792,1616794052,821293802,,"[True, True, True, True]"
1616794052.826481,3793,1616794052,826323792,,"[True, True, True, True]"
1616794052.8314905,3794,1616794052,831334853,,"[True, True, True, True]"
1616794052.8365066,3795,1616794052,836321766,,"[True, True, True, True]"
1616794052.8414977,3796,1616794052,841302709,,"[True, True, True, True]"
1616794052.8465602,3797,1616794052,846335409,,"[True, True, True, True]"
1616794052.85157,3798,1616794052,851340648,,"[True, True, True, True]"
1616794052.8565183,3799,1616794052,856309774,,"[True, True, True, True]"
1616794052.8614814,3800,1616794052,861316841,,"[True, True, True, True]"
1616794052.8665617,3801,1616794052,866368329,,"[True, True, True, True]"
1616794052.8714945,3802,1616794052,871329514,,"[True, True, True, True]"
1616794052.876486,3803,1616794052,876340061,,"[True, True, True, True]"
1616794052.8815007,3804,1616794052,881313403,,"[True, True, True, True]"
1616794052.8864634,3805,1616794052,886331880,,"[True, True, True, True]"
1616794052.8914807,3806,1616794052,891336869,,"[True, True, True, True]"
1616794052.896466,3807,1616794052,896311024,,"[True, True, True, True]"
1616794052.9015067,3808,1616794052,901347901,,"[True, True, True, True]"
1616794052.9064157,3809,1616794052,906304975,,"[True, True, True, True]"
1616794052.911498,3810,1616794052,911326375,,"[True, True, True, True]"
1616794052.9164815,3811,1616794052,916317056,,"[True, True, True, True]"
1616794052.9214306,3812,1616794052,921285336,,"[True, True, True, True]"
1616794052.9264078,3813,1616794052,926277462,,"[True, True, True, True]"
1616794052.9313598,3814,1616794052,931290841,,"[True, True, True, True]"
1616794052.9364424,3815,1616794052,936310521,,"[True, True, True, True]"
1616794052.9414499,3816,1616794052,941298357,,"[True, True, True, True]"
1616794052.9464874,3817,1616794052,946314146,,"[True, True, True, True]"
1616794052.9513912,3818,1616794052,951316961,,"[True, True, True, True]"
1616794052.9564052,3819,1616794052,956314038,,"[True, True, True, True]"
1616794052.9614422,3820,1616794052,961324515,,"[True, True, True, True]"
1616794052.966423,3821,1616794052,966305417,,"[True, True, True, True]"
1616794052.971408,3822,1616794052,971313023,,"[True, True, True, True]"
1616794052.9763744,3823,1616794052,976295598,,"[True, True, True, True]"
1616794052.9813764,3824,1616794052,981292877,,"[True, True, True, True]"
1616794052.986452,3825,1616794052,986317952,,"[True, True, True, True]"
1616794052.9914582,3826,1616794052,991314461,,"[True, True, True, True]"
1616794052.996479,3827,1616794052,996314554,,"[True, True, True, True]"
1616794053.0014167,3828,1616794053,1314918,,"[True, True, True, True]"
1616794053.0064397,3829,1616794053,6307453,,"[True, True, True, True]"
1616794053.0114517,3830,1616794053,11295737,,"[True, True, True, True]"
1616794053.016484,3831,1616794053,16322782,,"[True, True, True, True]"
1616794053.0214708,3832,1616794053,21325295,,"[True, True, True, True]"
1616794053.0263822,3833,1616794053,26294874,,"[True, True, True, True]"
1616794053.0314267,3834,1616794053,31351716,,"[True, True, True, True]"
1616794053.0363874,3835,1616794053,36285172,,"[True, True, True, True]"
1616794053.0415556,3836,1616794053,41343603,,"[True, True, True, True]"
1616794053.0464752,3837,1616794053,46290464,,"[True, True, True, True]"
1616794053.051403,3838,1616794053,51290391,,"[True, True, True, True]"
1616794053.0564597,3839,1616794053,56316956,,"[True, True, True, True]"
1616794053.0614164,3840,1616794053,61296515,,"[True, True, True, True]"
1616794053.0664124,3841,1616794053,66293273,,"[True, True, True, True]"
1616794053.0713925,3842,1616794053,71296644,,"[True, True, True, True]"
1616794053.0764647,3843,1616794053,76292288,,"[True, True, True, True]"
1616794053.0814793,3844,1616794053,81298067,,"[True, True, True, True]"
1616794053.086482,3845,1616794053,86299844,,"[True, True, True, True]"
1616794053.0913882,3846,1616794053,91293296,,"[True, True, True, True]"
1616794053.0964596,3847,1616794053,96318948,,"[True, True, True, True]"
1616794053.1015131,3848,1616794053,101332837,,"[True, True, True, True]"
1616794053.1064494,3849,1616794053,106299292,,"[True, True, True, True]"
1616794053.1114233,3850,1616794053,111324887,,"[True, True, True, True]"
1616794053.1164439,3851,1616794053,116342767,,"[True, True, True, True]"
1616794053.1214373,3852,1616794053,121292083,,"[True, True, True, True]"
1616794053.126414,3853,1616794053,126320829,,"[True, True, True, True]"
1616794053.131389,3854,1616794053,131295455,,"[True, True, True, True]"
1616794053.1364157,3855,1616794053,136290284,,"[True, True, True, True]"
1616794053.1415677,3856,1616794053,141342613,,"[True, True, True, True]"
1616794053.1464276,3857,1616794053,146294562,,"[True, True, True, True]"
1616794053.1514459,3858,1616794053,151299145,,"[True, True, True, True]"
1616794053.1565003,3859,1616794053,156288305,,"[True, True, True, True]"
1616794053.1615398,3860,1616794053,161321726,,"[True, True, True, True]"
1616794053.1665208,3861,1616794053,166324302,,"[True, True, True, True]"
1616794053.171464,3862,1616794053,171301390,,"[True, True, True, True]"
1616794053.1765068,3863,1616794053,176322389,,"[True, True, True, True]"
1616794053.1815412,3864,1616794053,181341473,,"[True, True, True, True]"
1616794053.186498,3865,1616794053,186295811,,"[True, True, True, True]"
1616794053.191434,3866,1616794053,191297976,,"[True, True, True, True]"
1616794053.1964715,3867,1616794053,196297536,,"[True, True, True, True]"
1616794053.2014894,3868,1616794053,201296696,,"[True, True, True, True]"
1616794053.2064953,3869,1616794053,206319532,,"[True, True, True, True]"
1616794053.2114434,3870,1616794053,211308664,,"[True, True, True, True]"
1616794053.2165668,3871,1616794053,216356176,,"[True, True, True, True]"
1616794053.2215014,3872,1616794053,221297429,,"[True, True, True, True]"
1616794053.2264924,3873,1616794053,226331304,,"[True, True, True, True]"
1616794053.2314417,3874,1616794053,231322900,,"[True, True, True, True]"
1616794053.2364304,3875,1616794053,236315361,,"[True, True, True, True]"
1616794053.2415135,3876,1616794053,241314182,,"[True, True, True, True]"
1616794053.2465532,3877,1616794053,246333672,,"[True, True, True, True]"
1616794053.2515123,3878,1616794053,251323640,,"[True, True, True, True]"
1616794053.256434,3879,1616794053,256297284,,"[True, True, True, True]"
1616794053.261445,3880,1616794053,261309710,,"[True, True, True, True]"
1616794053.266427,3881,1616794053,266304771,,"[True, True, True, True]"
1616794053.2714293,3882,1616794053,271298927,,"[True, True, True, True]"
1616794053.2765353,3883,1616794053,276331482,,"[True, True, True, True]"
1616794053.281568,3884,1616794053,281336636,,"[True, True, True, True]"
1616794053.2865274,3885,1616794053,286320077,,"[True, True, True, True]"
1616794053.2915416,3886,1616794053,291305368,,"[True, True, True, True]"
1616794053.2965143,3887,1616794053,296336719,,"[True, True, True, True]"
1616794053.3015249,3888,1616794053,301368366,,"[True, True, True, True]"
1616794053.306503,3889,1616794053,306362311,,"[True, True, True, True]"
1616794053.3114848,3890,1616794053,311337578,,"[True, True, True, True]"
1616794053.316513,3891,1616794053,316304117,,"[True, True, True, True]"
1616794053.321475,3892,1616794053,321300355,,"[True, True, True, True]"
1616794053.3264353,3893,1616794053,326295497,,"[True, True, True, True]"
1616794053.3314998,3894,1616794053,331303466,,"[True, True, True, True]"
1616794053.3364866,3895,1616794053,336319645,,"[True, True, True, True]"
1616794053.3418427,3896,1616794053,341300650,,"[True, True, True, True]"
1616794053.346528,3897,1616794053,346340426,,"[True, True, True, True]"
1616794053.351448,3898,1616794053,351297850,,"[True, True, True, True]"
1616794053.3564768,3899,1616794053,356319577,,"[True, True, True, True]"
1616794053.3614988,3900,1616794053,361343442,,"[True, True, True, True]"
1616794053.3664901,3901,1616794053,366319493,,"[True, True, True, True]"
1616794053.3714764,3902,1616794053,371348368,,"[True, True, True, True]"
1616794053.3765337,3903,1616794053,376363956,,"[True, True, True, True]"
1616794053.3815742,3904,1616794053,381354829,,"[True, True, True, True]"
1616794053.3865907,3905,1616794053,386315997,,"[True, True, True, True]"
1616794053.3915026,3906,1616794053,391379688,,"[True, True, True, True]"
1616794053.3965173,3907,1616794053,396347467,,"[True, True, True, True]"
1616794053.4015298,3908,1616794053,401323163,,"[True, True, True, True]"
1616794053.406427,3909,1616794053,406307140,,"[True, True, True, True]"
1616794053.41143,3910,1616794053,411308731,,"[True, True, True, True]"
1616794053.416508,3911,1616794053,416331281,,"[True, True, True, True]"
1616794053.4214506,3912,1616794053,421331002,,"[True, True, True, True]"
1616794053.4265206,3913,1616794053,426364239,,"[True, True, True, True]"
1616794053.431443,3914,1616794053,431325435,,"[True, True, True, True]"
1616794053.4364612,3915,1616794053,436313918,,"[True, True, True, True]"
1616794053.4414542,3916,1616794053,441313722,,"[True, True, True, True]"
1616794053.4464617,3917,1616794053,446335548,,"[True, True, True, True]"
1616794053.4514096,3918,1616794053,451306879,,"[True, True, True, True]"
1616794053.4564128,3919,1616794053,456331123,,"[True, True, True, True]"
1616794053.4614563,3920,1616794053,461329162,,"[True, True, True, True]"
1616794053.4664738,3921,1616794053,466340239,,"[True, True, True, True]"
1616794053.4713545,3922,1616794053,471287529,,"[True, True, True, True]"
1616794053.4763663,3923,1616794053,476282800,,"[True, True, True, True]"
1616794053.481498,3924,1616794053,481307256,,"[True, True, True, True]"
1616794053.4864247,3925,1616794053,486281723,,"[True, True, True, True]"
1616794053.4914074,3926,1616794053,491284166,,"[True, True, True, True]"
1616794053.4963918,3927,1616794053,496280691,,"[True, True, True, True]"
1616794053.501479,3928,1616794053,501320784,,"[True, True, True, True]"
1616794053.5064316,3929,1616794053,506352400,,"[True, True, True, True]"
1616794053.5113943,3930,1616794053,511294255,,"[True, True, True, True]"
1616794053.51639,3931,1616794053,516312886,,"[True, True, True, True]"
1616794053.521469,3932,1616794053,521280424,,"[True, True, True, True]"
1616794053.52642,3933,1616794053,526332642,,"[True, True, True, True]"
1616794053.5313582,3934,1616794053,531288220,,"[True, True, True, True]"
1616794053.53644,3935,1616794053,536310047,,"[True, True, True, True]"
1616794053.5413778,3936,1616794053,541308255,,"[True, True, True, True]"
1616794053.5464025,3937,1616794053,546298416,,"[True, True, True, True]"
1616794053.5514445,3938,1616794053,551306961,,"[True, True, True, True]"
1616794053.5564528,3939,1616794053,556313191,,"[True, True, True, True]"
1616794053.5615318,3940,1616794053,561310436,,"[True, True, True, True]"
1616794053.5664265,3941,1616794053,566288282,,"[True, True, True, True]"
1616794053.5713983,3942,1616794053,571286712,,"[True, True, True, True]"
1616794053.5765522,3943,1616794053,576332277,,"[True, True, True, True]"
1616794053.5814128,3944,1616794053,581323756,,"[True, True, True, True]"
1616794053.5864139,3945,1616794053,586316726,,"[True, True, True, True]"
1616794053.591392,3946,1616794053,591292973,,"[True, True, True, True]"
1616794053.596378,3947,1616794053,596291253,,"[True, True, True, True]"
1616794053.6013918,3948,1616794053,601304700,,"[True, True, True, True]"
1616794053.6063757,3949,1616794053,606293892,,"[True, True, True, True]"
1616794053.6113982,3950,1616794053,611285171,,"[True, True, True, True]"
1616794053.6164894,3951,1616794053,616318080,,"[True, True, True, True]"
1616794053.6213582,3952,1616794053,621286193,,"[True, True, True, True]"
1616794053.626426,3953,1616794053,626284403,,"[True, True, True, True]"
1616794053.6314075,3954,1616794053,631315580,,"[True, True, True, True]"
1616794053.6363845,3955,1616794053,636283479,,"[True, True, True, True]"
1616794053.6414442,3956,1616794053,641311702,,"[True, True, True, True]"
1616794053.6464438,3957,1616794053,646305349,,"[True, True, True, True]"
1616794053.6514075,3958,1616794053,651283407,,"[True, True, True, True]"
1616794053.656359,3959,1616794053,656281744,,"[True, True, True, True]"
1616794053.6615381,3960,1616794053,661326020,,"[True, True, True, True]"
1616794053.6664543,3961,1616794053,666297097,,"[True, True, True, True]"
1616794053.6714072,3962,1616794053,671290985,,"[True, True, True, True]"
1616794053.676438,3963,1616794053,676306803,,"[True, True, True, True]"
1616794053.6815224,3964,1616794053,681333701,,"[True, True, True, True]"
1616794053.6865122,3965,1616794053,686335519,,"[True, True, True, True]"
1616794053.6914237,3966,1616794053,691294742,,"[True, True, True, True]"
1616794053.6964564,3967,1616794053,696323434,,"[True, True, True, True]"
1616794053.7014043,3968,1616794053,701304396,,"[True, True, True, True]"
1616794053.7065427,3969,1616794053,706336840,,"[True, True, True, True]"
1616794053.7114727,3970,1616794053,711298852,,"[True, True, True, True]"
1616794053.716539,3971,1616794053,716345179,,"[True, True, True, True]"
1616794053.7214782,3972,1616794053,721324643,,"[True, True, True, True]"
1616794053.7265654,3973,1616794053,726381382,,"[True, True, True, True]"
1616794053.7315257,3974,1616794053,731349410,,"[True, True, True, True]"
1616794053.7364223,3975,1616794053,736303091,,"[True, True, True, True]"
1616794053.7414281,3976,1616794053,741328541,,"[True, True, True, True]"
1616794053.7464826,3977,1616794053,746313990,,"[True, True, True, True]"
1616794053.751483,3978,1616794053,751330338,,"[True, True, True, True]"
1616794053.7564673,3979,1616794053,756304863,,"[True, True, True, True]"
1616794053.7615166,3980,1616794053,761323651,,"[True, True, True, True]"
1616794053.7664635,3981,1616794053,766324987,,"[True, True, True, True]"
1616794053.77152,3982,1616794053,771328216,,"[True, True, True, True]"
1616794053.7764878,3983,1616794053,776339426,,"[True, True, True, True]"
1616794053.7815025,3984,1616794053,781333236,,"[True, True, True, True]"
1616794053.7864544,3985,1616794053,786329216,,"[True, True, True, True]"
1616794053.7914915,3986,1616794053,791311524,,"[True, True, True, True]"
1616794053.7964036,3987,1616794053,796309025,,"[True, True, True, True]"
1616794053.8014767,3988,1616794053,801327147,,"[True, True, True, True]"
1616794053.8064094,3989,1616794053,806315313,,"[True, True, True, True]"
1616794053.811446,3990,1616794053,811336124,,"[True, True, True, True]"
1616794053.8165712,3991,1616794053,816355290,,"[True, True, True, True]"
1616794053.821518,3992,1616794053,821353189,,"[True, True, True, True]"
1616794053.826532,3993,1616794053,826325491,,"[True, True, True, True]"
1616794053.831461,3994,1616794053,831303979,,"[True, True, True, True]"
1616794053.8364942,3995,1616794053,836297892,,"[True, True, True, True]"
1616794053.8415055,3996,1616794053,841332119,,"[True, True, True, True]"
1616794053.8465292,3997,1616794053,846332261,,"[True, True, True, True]"
1616794053.851481,3998,1616794053,851313116,,"[True, True, True, True]"
1616794053.8565753,3999,1616794053,856362775,,"[True, True, True, True]"
1616794053.8614879,4000,1616794053,861342133,,"[True, True, True, True]"
1616794053.8665414,4001,1616794053,866322902,,"[True, True, True, True]"
1616794053.8714578,4002,1616794053,871325680,,"[True, True, True, True]"
1616794053.8765352,4003,1616794053,876339979,,"[True, True, True, True]"
1616794053.8815744,4004,1616794053,881347463,,"[True, True, True, True]"
1616794053.8865523,4005,1616794053,886336175,,"[True, True, True, True]"
1616794053.8914232,4006,1616794053,891309564,,"[True, True, True, True]"
1616794053.8965194,4007,1616794053,896327405,,"[True, True, True, True]"
1616794053.901595,4008,1616794053,901332347,,"[True, True, True, True]"
1616794053.9065602,4009,1616794053,906338268,,"[True, True, True, True]"
1616794053.9114494,4010,1616794053,911335343,,"[True, True, True, True]"
1616794053.9165468,4011,1616794053,916346566,,"[True, True, True, True]"
1616794053.9214587,4012,1616794053,921333638,,"[True, True, True, True]"
1616794053.9264576,4013,1616794053,926340766,,"[True, True, True, True]"
1616794053.9314868,4014,1616794053,931329699,,"[True, True, True, True]"
1616794053.9365785,4015,1616794053,936319162,,"[True, True, True, True]"
1616794053.9416063,4016,1616794053,941343450,,"[True, True, True, True]"
1616794053.9465463,4017,1616794053,946322302,,"[True, True, True, True]"
1616794053.951502,4018,1616794053,951325198,,"[True, True, True, True]"
1616794053.9565325,4019,1616794053,956321428,,"[True, True, True, True]"
1616794053.9615383,4020,1616794053,961332887,,"[True, True, True, True]"
1616794053.9664638,4021,1616794053,966317523,,"[True, True, True, True]"
1616794053.9714625,4022,1616794053,971315272,,"[True, True, True, True]"
1616794053.976529,4023,1616794053,976335534,,"[True, True, True, True]"
1616794053.981943,4024,1616794053,981338005,,"[True, True, True, True]"
1616794053.986486,4025,1616794053,986355355,,"[True, True, True, True]"
1616794053.9914472,4026,1616794053,991303694,,"[True, True, True, True]"
1616794053.9964836,4027,1616794053,996303178,,"[True, True, True, True]"
1616794054.0014777,4028,1616794054,1340045,,"[True, True, True, True]"
1616794054.0064569,4029,1616794054,6325664,,"[True, True, True, True]"
1616794054.011452,4030,1616794054,11301593,,"[True, True, True, True]"
1616794054.0165257,4031,1616794054,16354656,,"[True, True, True, True]"
1616794054.0214453,4032,1616794054,21324462,,"[True, True, True, True]"
1616794054.0264928,4033,1616794054,26357607,,"[True, True, True, True]"
1616794054.031527,4034,1616794054,31371617,,"[True, True, True, True]"
1616794054.0365324,4035,1616794054,36357838,,"[True, True, True, True]"
1616794054.0415897,4036,1616794054,41387658,,"[True, True, True, True]"
1616794054.0465055,4037,1616794054,46307313,,"[True, True, True, True]"
1616794054.0514681,4038,1616794054,51334049,,"[True, True, True, True]"
1616794054.0565596,4039,1616794054,56337867,,"[True, True, True, True]"
1616794054.0615778,4040,1616794054,61337134,,"[True, True, True, True]"
1616794054.0665512,4041,1616794054,66330623,,"[True, True, True, True]"
1616794054.071547,4042,1616794054,71329978,,"[True, True, True, True]"
1616794054.0765204,4043,1616794054,76313183,,"[True, True, True, True]"
1616794054.0815609,4044,1616794054,81363301,,"[True, True, True, True]"
1616794054.0865238,4045,1616794054,86325221,,"[True, True, True, True]"
1616794054.091531,4046,1616794054,91323449,,"[True, True, True, True]"
1616794054.0964632,4047,1616794054,96303766,,"[True, True, True, True]"
1616794054.1015062,4048,1616794054,101307887,,"[True, True, True, True]"
1616794054.1065636,4049,1616794054,106337639,,"[True, True, True, True]"
1616794054.1115022,4050,1616794054,111311354,,"[True, True, True, True]"
1616794054.1165395,4051,1616794054,116334207,,"[True, True, True, True]"
1616794054.1215243,4052,1616794054,121322686,,"[True, True, True, True]"
1616794054.1265707,4053,1616794054,126353635,,"[True, True, True, True]"
1616794054.1314363,4054,1616794054,131318510,,"[True, True, True, True]"
1616794054.1365235,4055,1616794054,136334007,,"[True, True, True, True]"
1616794054.1415367,4056,1616794054,141365748,,"[True, True, True, True]"
1616794054.146517,4057,1616794054,146307974,,"[True, True, True, True]"
1616794054.1514697,4058,1616794054,151341389,,"[True, True, True, True]"
1616794054.156501,4059,1616794054,156331649,,"[True, True, True, True]"
1616794054.161493,4060,1616794054,161338270,,"[True, True, True, True]"
1616794054.166503,4061,1616794054,166330523,,"[True, True, True, True]"
1616794054.171513,4062,1616794054,171355757,,"[True, True, True, True]"
1616794054.1765234,4063,1616794054,176344996,,"[True, True, True, True]"
1616794054.1815553,4064,1616794054,181340568,,"[True, True, True, True]"
